equipment_id,date,temperature_c_mean,pressure_psi_mean,vibration_mm_s_mean,vibration_mm_s_max,flow_rate_mean,energy_kwh_sum,operating_hours_sum
EQ-0034,2024-04-02,47.28,796.85,0.6495,0.692,90.875,41.8,24.0
EQ-0034,2024-04-03,47.03,801.9000000000001,0.5745,0.602,90.135,38.599999999999994,24.0
EQ-0034,2024-04-04,45.17,803.8,0.567,0.572,91.105,40.4,24.0
EQ-0034,2024-04-05,44.605000000000004,799.8499999999999,0.685,0.713,88.22,39.0,24.0
EQ-0034,2024-04-06,45.025,805.15,0.666,0.669,91.315,40.3,24.0
EQ-0034,2024-04-07,43.68,787.95,0.6455,0.694,90.33,41.6,24.0
EQ-0034,2024-04-08,44.47,802.9000000000001,0.5955,0.63,89.82,38.9,24.0
EQ-0034,2024-04-09,44.935,787.8,0.6365000000000001,0.646,92.635,39.7,24.0
EQ-0034,2024-04-10,46.025000000000006,798.75,0.629,0.638,90.59,41.3,24.0
EQ-0034,2024-04-11,46.08,778.1500000000001,0.6785,0.695,90.14500000000001,41.099999999999994,24.0
EQ-0034,2024-04-12,45.230000000000004,803.75,0.661,0.69,88.71000000000001,41.2,24.0
EQ-0034,2024-04-13,44.835,803.5,0.746,0.748,89.57,38.8,24.0
EQ-0034,2024-04-14,44.915,817.95,0.7484999999999999,0.757,87.64,39.5,24.0
EQ-0034,2024-04-15,44.71,802.0,0.667,0.684,92.05,41.0,24.0
EQ-0034,2024-04-16,46.405,794.55,0.6615,0.673,90.035,38.7,24.0
EQ-0034,2024-04-17,44.94,806.5999999999999,0.6134999999999999,0.654,91.015,40.6,24.0
EQ-0034,2024-04-18,46.425,808.15,0.614,0.618,90.035,40.0,24.0
EQ-0034,2024-04-19,45.7,787.5,0.604,0.604,92.46000000000001,40.7,24.0
EQ-0034,2024-04-20,45.395,793.3,0.5874999999999999,0.597,89.25999999999999,39.4,24.0
EQ-0034,2024-04-21,45.365,803.7,0.629,0.644,89.84,41.400000000000006,24.0
EQ-0034,2024-04-22,46.197500000000005,800.5,0.6265000000000001,0.645,89.555,40.5,24.0
EQ-0034,2024-04-23,46.245000000000005,808.05,0.621,0.628,92.18,39.8,24.0
EQ-0034,2024-04-24,45.995,797.8,0.648,0.67,90.85499999999999,41.0,24.0
EQ-0034,2024-04-25,45.849999999999994,799.1,0.6135,0.669,87.03,41.8,24.0
EQ-0034,2024-04-26,45.44,788.1,0.6915,0.697,91.21000000000001,39.3,24.0
EQ-0034,2024-04-27,47.74,796.0,0.619,0.639,90.11,40.5,24.0
EQ-0034,2024-04-28,47.879999999999995,806.8499999999999,0.628,0.634,86.72,38.900000000000006,24.0
EQ-0034,2024-04-29,46.769999999999996,794.5,0.5825,0.596,89.595,39.6,24.0
EQ-0034,2024-04-30,45.485,819.55,0.62,0.629,91.925,39.7,24.0
EQ-0034,2024-05-01,46.15,804.1500000000001,0.6699999999999999,0.702,61.195,26.9,16.8
EQ-0034,2024-05-02,45.05,805.05,0.613,0.619,89.875,38.2,24.0
EQ-0034,2024-05-03,44.68,796.3499999999999,0.6435,0.646,90.235,38.6,24.0
EQ-0034,2024-05-04,44.91,801.2,0.5905,0.591,92.405,39.3,24.0
EQ-0034,2024-05-05,44.815,791.25,0.597,0.598,90.075,39.099999999999994,24.0
EQ-0034,2024-05-06,45.355000000000004,798.3,0.6445000000000001,0.676,91.52000000000001,38.900000000000006,24.0
EQ-0034,2024-05-07,45.44,792.7,0.6575,0.658,88.545,39.599999999999994,24.0
EQ-0034,2024-05-08,45.155,803.5,0.64,0.641,90.685,40.8,24.0
EQ-0034,2024-05-09,43.7,804.0999999999999,0.6174999999999999,0.64,91.33500000000001,40.7,24.0
EQ-0034,2024-05-10,43.349999999999994,802.5,0.578,0.579,87.71000000000001,39.599999999999994,24.0
EQ-0034,2024-05-11,44.334999999999994,780.3,0.65,0.657,86.525,39.3,24.0
EQ-0034,2024-05-12,46.019999999999996,791.5,0.636,0.646,88.795,38.2,24.0
EQ-0034,2024-05-13,46.08,797.3,0.607,0.629,92.52,39.3,24.0
EQ-0034,2024-05-14,44.959999999999994,795.35,0.651,0.686,91.155,37.400000000000006,24.0
EQ-0034,2024-05-15,44.254999999999995,816.6500000000001,0.6515,0.671,90.84,41.8,24.0
EQ-0034,2024-05-16,44.709999999999994,802.25,0.599,0.616,88.195,40.400000000000006,24.0
EQ-0034,2024-05-17,45.655,807.5999999999999,0.6365000000000001,0.639,90.47,38.5,24.0
EQ-0034,2024-05-18,46.18,798.95,0.608,0.621,87.1,38.900000000000006,24.0
EQ-0034,2024-05-19,45.144999999999996,793.9000000000001,0.625,0.634,90.67,40.4,24.0
EQ-0034,2024-05-20,45.905,796.4,0.655,0.663,89.47999999999999,38.8,24.0
EQ-0034,2024-05-21,44.005,793.8,0.6735,0.68,89.72,40.0,24.0
EQ-0034,2024-05-22,43.900000000000006,788.45,0.6585000000000001,0.664,90.065,41.6,24.0
EQ-0034,2024-05-23,45.099999999999994,803.15,0.658,0.667,87.195,39.3,24.0
EQ-0034,2024-05-24,44.989999999999995,815.05,0.696,0.697,88.49000000000001,41.900000000000006,24.0
EQ-0034,2024-05-25,45.505,802.45,0.687,0.694,90.26499999999999,38.400000000000006,24.0
EQ-0034,2024-05-26,45.05,794.6500000000001,0.6315,0.641,90.505,38.6,24.0
EQ-0034,2024-05-27,44.06,788.4,0.6735,0.682,89.385,40.099999999999994,24.0
EQ-0034,2024-05-28,43.980000000000004,789.2,0.6859999999999999,0.702,88.09,39.5,24.0
EQ-0034,2024-05-29,44.394999999999996,801.3,0.6695,0.719,88.43,39.7,24.0
EQ-0034,2024-05-30,45.05,803.4,0.6705000000000001,0.678,90.38499999999999,41.2,24.0
EQ-0034,2024-05-31,45.635000000000005,810.9,0.6575,0.675,89.655,40.3,24.0
EQ-0034,2024-06-01,45.504999999999995,806.35,0.6725000000000001,0.677,90.53999999999999,37.900000000000006,24.0
EQ-0034,2024-06-02,44.870000000000005,795.45,0.5954999999999999,0.602,89.09,39.5,24.0
EQ-0034,2024-06-03,43.58,794.75,0.6659999999999999,0.703,87.88,39.099999999999994,24.0
EQ-0034,2024-06-04,44.495,806.4,0.646,0.662,90.85,41.4,24.0
EQ-0034,2024-06-05,45.209999999999994,791.7,0.62,0.622,90.71000000000001,40.7,24.0
EQ-0034,2024-06-06,45.135,807.85,0.6325000000000001,0.647,91.83500000000001,39.2,24.0
EQ-0034,2024-06-07,46.015,791.3,0.589,0.612,89.83000000000001,40.7,24.0
EQ-0034,2024-06-08,43.78,804.4,0.629,0.63,89.71000000000001,39.4,24.0
EQ-0034,2024-06-09,44.355000000000004,802.75,0.6845,0.702,89.93,40.0,24.0
EQ-0034,2024-06-10,44.7,798.05,0.647,0.699,90.94,39.2,24.0
EQ-0034,2024-06-11,44.725,811.8,0.644,0.658,90.145,39.9,24.0
EQ-0034,2024-06-12,43.724999999999994,793.95,0.6619999999999999,0.693,92.63,39.4,24.0
EQ-0034,2024-06-13,47.015,800.5999999999999,0.6094999999999999,0.631,87.72,40.099999999999994,24.0
EQ-0034,2024-06-14,47.235,804.5999999999999,0.6134999999999999,0.629,88.10499999999999,40.4,24.0
EQ-0034,2024-06-15,47.08,801.65,0.6295,0.651,89.84,39.7,24.0
EQ-0034,2024-06-16,46.16,803.1500000000001,0.6285000000000001,0.629,90.75999999999999,40.099999999999994,24.0
EQ-0034,2024-06-17,46.084999999999994,802.0,0.578,0.58,92.685,39.900000000000006,24.0
EQ-0034,2024-06-18,45.045,804.0999999999999,0.6045,0.617,89.545,39.5,24.0
EQ-0034,2024-06-19,45.34,809.1500000000001,0.603,0.62,89.06,39.6,24.0
EQ-0034,2024-06-20,46.745000000000005,799.5999999999999,0.6285000000000001,0.672,89.11500000000001,38.2,24.0
EQ-0034,2024-06-21,46.045,787.5,0.6555,0.658,90.005,40.3,24.0
EQ-0034,2024-06-22,46.0,794.6500000000001,0.6445000000000001,0.664,90.885,39.3,24.0
EQ-0034,2024-06-23,45.085,776.7,0.6715,0.676,87.53999999999999,39.5,24.0
EQ-0034,2024-06-24,44.415,803.2,0.6595,0.673,92.02000000000001,40.7,24.0
EQ-0034,2024-06-25,44.92,785.05,0.6214999999999999,0.656,90.87,40.0,24.0
EQ-0034,2024-06-26,45.58,809.35,0.5865,0.615,89.305,39.5,24.0
EQ-0034,2024-06-27,46.510000000000005,805.8,0.6275,0.629,93.59,40.7,24.0
EQ-0034,2024-06-28,46.58,802.45,0.6275,0.637,90.05,39.7,24.0
EQ-0034,2024-06-29,44.765,802.35,0.683,0.719,84.945,39.9,24.0
EQ-0034,2024-06-30,43.165,786.75,0.7004999999999999,0.702,92.035,40.0,24.0
EQ-0034,2024-07-01,44.605000000000004,799.9,0.647,0.663,87.71000000000001,40.2,24.0
EQ-0034,2024-07-02,44.625,803.7,0.618,0.621,86.125,39.099999999999994,24.0
EQ-0034,2024-07-03,44.980000000000004,790.35,0.6545000000000001,0.66,90.97,38.8,24.0
EQ-0034,2024-07-04,45.474999999999994,808.15,0.6735,0.674,86.1,39.099999999999994,24.0
EQ-0034,2024-07-05,43.54,802.4,0.6955,0.712,89.66999999999999,40.3,24.0
EQ-0034,2024-07-06,43.865,794.25,0.7064999999999999,0.707,86.135,41.5,24.0
EQ-0034,2024-07-07,44.385000000000005,801.05,0.75,0.761,89.095,40.9,24.0
EQ-0034,2024-07-08,45.584999999999994,799.55,0.7075,0.717,88.69,40.1,24.0
EQ-0034,2024-07-09,45.010000000000005,790.3,0.6525000000000001,0.674,87.26,39.400000000000006,24.0
EQ-0034,2024-07-10,43.75,802.7,0.6755,0.698,89.34,41.7,24.0
EQ-0034,2024-07-11,44.445,799.1500000000001,0.675,0.689,88.035,42.4,24.0
EQ-0034,2024-07-12,44.955,799.8,0.645,0.668,90.205,41.4,24.0
EQ-0034,2024-07-13,45.370000000000005,796.15,0.6065,0.62,92.92500000000001,41.2,24.0
EQ-0034,2024-07-14,44.760000000000005,802.85,0.6825,0.694,90.055,40.099999999999994,24.0
EQ-0034,2024-07-15,44.275000000000006,788.65,0.7155,0.739,91.195,39.0,24.0
EQ-0034,2024-07-16,44.44,799.45,0.6755,0.691,87.24000000000001,38.4,24.0
EQ-0034,2024-07-17,45.175,797.05,0.6034999999999999,0.612,91.205,39.0,24.0
EQ-0034,2024-07-18,45.120000000000005,805.25,0.663,0.675,88.885,40.9,24.0
EQ-0034,2024-07-19,45.985,802.6500000000001,0.6005,0.618,88.47,40.7,24.0
EQ-0034,2024-07-20,45.87,801.7,0.6515,0.657,89.705,40.7,24.0
EQ-0034,2024-07-21,45.46,799.9,0.632,0.648,91.465,39.3,24.0
EQ-0034,2024-07-22,46.86,811.75,0.601,0.612,90.02000000000001,40.0,24.0
EQ-0034,2024-07-23,46.510000000000005,793.9,0.6605000000000001,0.68,90.24,40.6,24.0
EQ-0034,2024-07-24,46.504999999999995,808.0,0.655,0.667,90.32,40.599999999999994,24.0
EQ-0034,2024-07-25,45.489999999999995,794.9000000000001,0.6485000000000001,0.665,93.195,41.1,24.0
EQ-0034,2024-07-26,44.735,793.7,0.627,0.636,89.435,40.8,24.0
EQ-0034,2024-07-27,43.56,821.85,0.629,0.649,89.555,40.5,24.0
EQ-0034,2024-07-28,44.43,789.3,0.6835,0.701,87.06,39.5,24.0
EQ-0034,2024-07-29,45.92,792.25,0.6305000000000001,0.658,90.23,38.800000000000004,24.0
EQ-0034,2024-07-30,44.89,804.3499999999999,0.687,0.697,90.385,38.3,24.0
EQ-0034,2024-07-31,44.735,808.55,0.6755,0.676,89.41499999999999,39.7,24.0
EQ-0034,2024-08-01,45.8225,802.85,0.634,0.656,89.955,39.1,24.0
EQ-0034,2024-08-02,45.555,786.9000000000001,0.648,0.657,90.67,42.0,24.0
EQ-0034,2024-08-03,45.2,798.45,0.6655,0.68,90.535,40.3,24.0
EQ-0034,2024-08-04,43.754999999999995,800.9,0.6285000000000001,0.65,92.445,39.4,24.0
EQ-0034,2024-08-05,45.894999999999996,775.7,0.6295,0.642,89.785,42.7,24.0
EQ-0034,2024-08-06,45.015,793.85,0.6335,0.64,89.61,41.2,24.0
EQ-0034,2024-08-07,44.84,806.45,0.633,0.698,88.4,41.6,24.0
EQ-0034,2024-08-08,44.5,812.45,0.6335,0.659,91.01499999999999,41.1,24.0
EQ-0034,2024-08-09,45.235,811.0,0.638,0.638,87.83,41.3,24.0
EQ-0034,2024-08-10,44.44,793.8,0.6595,0.67,91.69999999999999,40.2,24.0
EQ-0034,2024-08-11,44.465,794.95,0.6765000000000001,0.677,89.325,41.1,24.0
EQ-0034,2024-08-12,44.095,809.3,0.6659999999999999,0.689,86.06,41.8,24.0
EQ-0034,2024-08-13,44.085,801.5999999999999,0.668,0.687,92.045,39.8,24.0
EQ-0034,2024-08-14,45.46,799.45,0.605,0.612,91.14,39.400000000000006,24.0
EQ-0034,2024-08-15,47.605000000000004,782.9000000000001,0.6105,0.616,64.88499999999999,30.0,17.58
EQ-0034,2024-08-16,44.754999999999995,805.8499999999999,0.638,0.649,91.97999999999999,41.0,24.0
EQ-0034,2024-08-17,43.99,808.55,0.6174999999999999,0.631,90.11500000000001,40.4,24.0
EQ-0034,2024-08-18,44.53,811.0999999999999,0.6835,0.706,89.64500000000001,41.2,24.0
EQ-0034,2024-08-19,45.155,810.4,0.624,0.625,91.28999999999999,42.0,24.0
EQ-0034,2024-08-20,45.61,806.75,0.6705,0.698,88.08500000000001,39.9,24.0
EQ-0034,2024-08-21,46.195,798.75,0.6835,0.727,92.18,39.7,24.0
EQ-0034,2024-08-22,46.83,794.9,0.63,0.64,85.765,41.3,24.0
EQ-0034,2024-08-23,47.345,799.45,0.647,0.663,91.28,39.400000000000006,24.0
EQ-0034,2024-08-24,46.43,797.6,0.7010000000000001,0.718,92.52000000000001,41.599999999999994,24.0
EQ-0034,2024-08-25,45.78,793.45,0.7165,0.767,93.955,39.5,24.0
EQ-0034,2024-08-26,44.56,799.15,0.6065,0.62,86.03,41.8,24.0
EQ-0034,2024-08-27,46.349999999999994,812.55,0.598,0.624,91.03999999999999,39.3,24.0
EQ-0034,2024-08-28,46.754999999999995,812.05,0.622,0.644,91.235,40.7,24.0
EQ-0034,2024-08-29,46.505,800.6500000000001,0.66,0.665,89.96000000000001,40.099999999999994,24.0
EQ-0034,2024-08-30,43.83,794.4000000000001,0.6725,0.691,87.795,39.5,24.0
EQ-0034,2024-08-31,43.875,802.55,0.719,0.727,91.31,40.6,24.0
EQ-0034,2024-09-01,44.955,795.45,0.6739999999999999,0.732,89.045,41.3,24.0
EQ-0034,2024-09-02,43.925,815.3,0.645,0.705,88.82,39.8,24.0
EQ-0034,2024-09-03,45.845,792.7,0.634,0.639,90.75999999999999,40.2,24.0
EQ-0034,2024-09-04,45.510000000000005,797.45,0.6165,0.64,92.26,39.8,24.0
EQ-0034,2024-09-05,44.37,805.05,0.7104999999999999,0.718,88.205,40.0,24.0
EQ-0034,2024-09-06,44.825,812.45,0.7375,0.755,87.58,39.900000000000006,24.0
EQ-0034,2024-09-07,43.74,790.1,0.6775,0.688,93.91999999999999,38.3,24.0
EQ-0034,2024-09-08,44.25,804.0,0.7395,0.756,89.95500000000001,40.400000000000006,24.0
EQ-0034,2024-09-09,44.43,801.3,0.715,0.718,91.685,41.900000000000006,24.0
EQ-0034,2024-09-10,42.730000000000004,807.2,0.7164999999999999,0.736,88.68,39.5,24.0
EQ-0034,2024-09-11,45.095,803.55,0.6805,0.694,90.595,38.6,24.0
EQ-0034,2024-09-12,44.36,802.95,0.6745000000000001,0.682,90.60499999999999,37.900000000000006,24.0
EQ-0034,2024-09-13,43.879999999999995,792.15,0.679,0.713,91.79499999999999,39.7,24.0
EQ-0034,2024-09-14,43.405,788.9,0.528,0.546,89.545,38.3,24.0
EQ-0034,2024-09-15,44.91,806.75,0.5485,0.583,91.67500000000001,37.8,24.0
EQ-0034,2024-09-16,45.13,791.0,0.6105,0.611,87.86,40.2,24.0
EQ-0034,2024-09-17,46.835,814.4,0.6105,0.625,91.39,39.400000000000006,24.0
EQ-0034,2024-09-18,46.515,809.75,0.6395,0.654,88.21,42.4,24.0
EQ-0034,2024-09-19,44.765,786.35,0.6335,0.66,90.815,40.3,24.0
EQ-0034,2024-09-20,45.644999999999996,796.2,0.5825,0.587,91.53999999999999,42.75,24.0
EQ-0034,2024-09-21,44.505,804.4,0.6185,0.619,87.12,40.6,24.0
EQ-0034,2024-09-22,44.375,798.1,0.648,0.666,90.445,38.8,24.0
EQ-0034,2024-09-23,43.67,802.95,0.6315,0.638,88.865,40.3,24.0
EQ-0034,2024-09-24,44.15,796.5999999999999,0.654,0.656,88.175,40.4,24.0
EQ-0034,2024-09-25,45.515,800.2,0.667,0.695,88.43,38.7,24.0
EQ-0034,2024-09-26,45.175,800.2,0.6839999999999999,0.688,92.91,40.8,24.0
EQ-0034,2024-09-27,44.325,798.5,0.6675,0.672,89.9,38.9,24.0
EQ-0034,2024-09-28,45.9,800.8,0.647,0.66,91.06,39.5,24.0
EQ-0034,2024-09-29,44.8,817.0999999999999,0.6715,0.683,92.63499999999999,41.0,24.0
EQ-0034,2024-09-30,46.870000000000005,807.75,0.6705,0.689,88.77,40.099999999999994,24.0
EQ-0034,2024-10-01,45.235,797.1500000000001,0.6345000000000001,0.665,92.555,40.3,24.0
EQ-0034,2024-10-02,44.825,802.2,0.613,0.621,90.485,40.400000000000006,24.0
EQ-0034,2024-10-03,43.545,791.8,0.556,0.583,92.005,39.4,24.0
EQ-0034,2024-10-04,43.53,783.0,0.5465,0.552,88.53999999999999,39.9,24.0
EQ-0034,2024-10-05,44.019999999999996,788.6,0.6194999999999999,0.636,93.23500000000001,39.2,24.0
EQ-0034,2024-10-06,44.19,792.0,0.629,0.642,85.905,39.9,24.0
EQ-0034,2024-10-07,46.474999999999994,813.75,0.6775,0.709,90.38,39.8,24.0
EQ-0034,2024-10-08,44.805,787.85,0.741,0.761,88.435,41.4,24.0
EQ-0034,2024-10-09,43.92,793.1,0.6825,0.689,87.445,39.2,24.0
EQ-0034,2024-10-10,44.295,800.2,0.633,0.643,94.1,41.1,24.0
EQ-0034,2024-10-11,42.3,807.95,0.685,0.695,88.72,40.7,24.0
EQ-0034,2024-10-12,43.71,809.1500000000001,0.647,0.658,87.50999999999999,41.0,24.0
EQ-0034,2024-10-13,44.575,810.15,0.57,0.571,93.06,39.6,24.0
EQ-0034,2024-10-14,44.025000000000006,810.3499999999999,0.59,0.615,89.685,38.800000000000004,24.0
EQ-0034,2024-10-15,44.285,809.15,0.63,0.646,85.405,40.1,24.0
EQ-0034,2024-10-16,46.125,784.1,0.6505000000000001,0.666,90.565,40.1,24.0
EQ-0034,2024-10-17,45.19,816.0,0.632,0.644,87.965,39.3,24.0
EQ-0034,2024-10-18,43.765,814.1,0.604,0.604,87.23499999999999,37.900000000000006,24.0
EQ-0034,2024-10-19,44.905,807.3499999999999,0.628,0.638,87.03999999999999,40.8,24.0
EQ-0034,2024-10-20,45.045,806.35,0.648,0.657,89.7,41.3,24.0
EQ-0034,2024-10-21,45.54,797.6500000000001,0.6485000000000001,0.67,93.155,40.0,24.0
EQ-0034,2024-10-22,44.035,805.75,0.674,0.685,91.88999999999999,40.0,24.0
EQ-0034,2024-10-23,46.045,812.35,0.6825,0.731,90.465,41.099999999999994,24.0
EQ-0034,2024-10-24,45.095,803.95,0.657,0.681,92.195,37.5,24.0
EQ-0034,2024-10-25,45.72,800.8,0.588,0.594,90.42500000000001,40.1,24.0
EQ-0034,2024-10-26,44.45,804.0,0.6335,0.639,89.205,39.8,24.0
EQ-0034,2024-10-27,45.07,808.9,0.635,0.677,88.405,40.9,24.0
EQ-0034,2024-10-28,45.685,792.35,0.679,0.684,87.56,37.5,24.0
EQ-0034,2024-10-29,44.725,792.85,0.6275,0.632,88.32,38.0,24.0
EQ-0034,2024-10-30,44.69,817.15,0.6054999999999999,0.614,90.64,40.3,24.0
EQ-0034,2024-10-31,43.505,803.2,0.593,0.598,90.86,39.8,24.0
EQ-0034,2024-11-01,44.675,793.6,0.5854999999999999,0.608,90.63499999999999,38.900000000000006,24.0
EQ-0034,2024-11-02,44.69,796.2,0.6194999999999999,0.638,84.08000000000001,41.099999999999994,24.0
EQ-0034,2024-11-03,44.715,784.35,0.5974999999999999,0.62,87.88,41.4,24.0
EQ-0034,2024-11-04,44.155,797.9,0.5589999999999999,0.579,89.49,39.900000000000006,24.0
EQ-0034,2024-11-05,43.56,808.7,0.562,0.594,88.85,39.3,24.0
EQ-0034,2024-11-06,42.93,805.9000000000001,0.611,0.62,90.91,39.4,24.0
EQ-0034,2024-11-07,44.65,799.7,0.582,0.591,88.12,40.1,24.0
EQ-0034,2024-11-08,45.364999999999995,796.3499999999999,0.6565000000000001,0.685,91.015,38.2,24.0
EQ-0034,2024-11-09,45.06,808.75,0.6715,0.681,88.895,41.2,24.0
EQ-0034,2024-11-10,45.615,802.0999999999999,0.5865,0.589,89.345,41.2,24.0
EQ-0034,2024-11-11,45.915,805.8,0.6575,0.66,90.02000000000001,39.1,24.0
EQ-0034,2024-11-12,44.555,801.55,0.6839999999999999,0.689,87.98,38.7,24.0
EQ-0034,2024-11-13,44.665,801.4,0.6685,0.688,91.41,37.9,24.0
EQ-0034,2024-11-14,44.645,810.9,0.6795,0.682,92.46000000000001,40.0,24.0
EQ-0034,2024-11-15,46.355000000000004,797.0,0.68,0.687,91.53999999999999,40.400000000000006,24.0
EQ-0034,2024-11-16,45.105000000000004,800.1,0.6315,0.637,87.85,38.6,24.0
EQ-0034,2024-11-17,46.065,806.7,0.649,0.668,87.015,38.900000000000006,24.0
EQ-0034,2024-11-18,45.095,798.8,0.6365000000000001,0.644,86.445,40.8,24.0
EQ-0034,2024-11-19,44.555,799.9,0.7124999999999999,0.736,90.65,42.5,24.0
EQ-0034,2024-11-20,44.51,791.75,0.729,0.742,89.975,40.7,24.0
EQ-0034,2024-11-21,45.03,812.25,0.7064999999999999,0.719,88.12,39.0,24.0
EQ-0034,2024-11-22,45.25,807.5999999999999,0.738,0.749,91.91499999999999,38.6,24.0
EQ-0034,2024-11-23,45.870000000000005,807.55,0.716,0.739,93.4,38.9,24.0
EQ-0034,2024-11-24,45.2,796.5,0.6895,0.693,87.78,40.6,24.0
EQ-0034,2024-11-25,44.44,795.95,0.667,0.669,91.16,38.3,24.0
EQ-0034,2024-11-26,44.36,788.45,0.6675,0.697,89.43,41.4,24.0
EQ-0034,2024-11-27,43.445,817.9000000000001,0.712,0.733,92.11,41.1,24.0
EQ-0034,2024-11-28,44.53,817.2,0.6799999999999999,0.69,91.68,38.9,24.0
EQ-0034,2024-11-29,43.59,789.4,0.6475,0.658,87.675,39.6,24.0
EQ-0034,2024-11-30,44.605000000000004,794.45,0.6495,0.676,91.03999999999999,39.4,24.0
EQ-0034,2024-12-01,45.45,801.65,0.5925,0.604,89.555,39.3,24.0
EQ-0034,2024-12-02,44.605000000000004,805.1,0.6335,0.649,90.76499999999999,40.6,24.0
EQ-0034,2024-12-03,44.849999999999994,788.1,0.669,0.703,95.08,38.9,24.0
EQ-0034,2024-12-04,45.885,785.45,0.652,0.686,90.995,40.8,24.0
EQ-0034,2024-12-05,45.085,801.4,0.6435,0.653,88.795,41.099999999999994,24.0
EQ-0034,2024-12-06,43.495000000000005,787.9000000000001,0.688,0.689,93.685,41.5,24.0
EQ-0034,2024-12-07,43.334999999999994,795.8,0.67,0.67,89.055,39.3,24.0
EQ-0034,2024-12-08,46.125,804.3499999999999,0.6174999999999999,0.632,89.235,38.9,24.0
EQ-0034,2024-12-09,46.975,795.75,0.6465000000000001,0.669,63.865,28.4,17.2
EQ-0034,2024-12-10,44.505,799.8,0.6585000000000001,0.669,90.11,40.3,24.0
EQ-0034,2024-12-11,44.53,792.7,0.6775,0.697,90.25,41.099999999999994,24.0
EQ-0034,2024-12-12,42.94,810.05,0.628,0.638,90.66499999999999,40.6,24.0
EQ-0034,2024-12-13,43.815,808.9,0.6335,0.64,88.505,40.5,24.0
EQ-0034,2024-12-14,45.455,797.15,0.644,0.657,93.225,41.0,24.0
EQ-0034,2024-12-15,45.144999999999996,804.95,0.6735,0.675,91.61,39.900000000000006,24.0
EQ-0034,2024-12-16,45.565,814.3,0.6315,0.646,89.895,39.3,24.0
EQ-0034,2024-12-17,45.36,802.2,0.6234999999999999,0.628,87.0,40.0,24.0
EQ-0034,2024-12-18,45.32,793.8,0.563,0.563,89.75,40.1,24.0
EQ-0034,2024-12-19,45.14,790.2,0.6214999999999999,0.625,89.36,40.5,24.0
EQ-0034,2024-12-20,44.375,782.95,0.637,0.692,94.07,39.2,24.0
EQ-0034,2024-12-21,44.945,792.85,0.674,0.677,89.65,38.95,24.0
EQ-0034,2024-12-22,45.225,793.4,0.5934999999999999,0.603,89.295,39.2,24.0
EQ-0034,2024-12-23,45.745,805.4,0.6125,0.621,89.97,39.9,24.0
EQ-0034,2024-12-24,44.235,791.05,0.6825,0.69,88.16499999999999,39.1,24.0
EQ-0034,2024-12-25,44.885000000000005,802.2,0.7124999999999999,0.719,91.555,39.8,24.0
EQ-0034,2024-12-26,45.5,792.05,0.675,0.688,88.265,42.5,24.0
EQ-0034,2024-12-27,45.7,790.2,0.6950000000000001,0.719,88.88,39.2,24.0
EQ-0034,2024-12-28,43.97,794.7,0.709,0.717,86.895,39.900000000000006,24.0
EQ-0034,2024-12-29,44.165,803.95,0.656,0.68,88.66999999999999,35.9,24.0
EQ-0034,2024-12-30,43.055,791.4000000000001,0.6645000000000001,0.667,89.73500000000001,41.1,24.0
EQ-0034,2024-12-31,43.13,807.8,0.688,0.704,92.045,42.0,24.0
EQ-0035,2022-01-01,69.67,301.45,0.9425,0.966,60.545,298.1,24.0
EQ-0035,2022-01-02,69.465,300.1,0.888,0.907,58.81,288.5,24.0
EQ-0035,2022-01-03,67.6,296.20000000000005,0.9425,0.953,60.675,307.0,24.0
EQ-0035,2022-01-04,66.525,302.3,0.895,0.906,61.35,298.5,24.0
EQ-0035,2022-01-05,68.595,296.25,0.8955,0.933,59.2,298.20000000000005,24.0
EQ-0035,2022-01-06,70.19,295.95000000000005,0.875,0.909,60.31,308.4,24.0
EQ-0035,2022-01-07,69.77,302.9,1.0085,1.021,61.25,307.2,24.0
EQ-0035,2022-01-08,70.405,300.65,0.8945000000000001,0.924,58.790000000000006,303.29999999999995,24.0
EQ-0035,2022-01-09,70.51499999999999,301.85,0.8995,0.908,60.77,301.0,24.0
EQ-0035,2022-01-10,72.24000000000001,300.25,0.9145,0.948,60.49,308.9,24.0
EQ-0035,2022-01-11,71.305,298.35,0.902,0.936,59.455,295.8,24.0
EQ-0035,2022-01-12,70.83,301.2,0.8765000000000001,0.901,62.504999999999995,295.9,24.0
EQ-0035,2022-01-13,71.66499999999999,300.45000000000005,0.8475,0.897,59.04,301.5,24.0
EQ-0035,2022-01-14,69.08,303.15,0.923,0.938,62.364999999999995,307.29999999999995,24.0
EQ-0035,2022-01-15,70.61500000000001,293.6,0.931,0.942,58.35,320.5,24.0
EQ-0035,2022-01-16,69.725,299.6,0.998,1.035,60.665,290.5,24.0
EQ-0035,2022-01-17,69.925,298.0,0.95,0.966,61.05,301.70000000000005,24.0
EQ-0035,2022-01-18,68.345,304.1,0.877,0.879,60.07,312.9,24.0
EQ-0035,2022-01-19,71.18,297.4,0.922,0.932,59.275,302.7,24.0
EQ-0035,2022-01-20,70.215,301.65,0.9285,0.955,60.620000000000005,301.9,24.0
EQ-0035,2022-01-21,69.03,297.95,0.9675,1.009,60.44,304.29999999999995,24.0
EQ-0035,2022-01-22,67.985,302.04999999999995,0.821,0.83,58.705,304.6,24.0
EQ-0035,2022-01-23,70.55000000000001,295.75,0.8634999999999999,0.888,59.195,299.1,24.0
