date,well_id,operating_hours,downtime_hours,oil_production_bbl,gas_production_mcf,water_production_bbl,pressure_psi,temperature_c,water_cut_pct,potential_production_bbl,dq_flag,well_name,field_id,well_type,reservoir,well_age_days,production_loss_bbl,downtime_loss_bbl,other_loss_bbl,maintenance_attributed_downtime_hours,unattributed_downtime_hours,oil_price_usd,estimated_lost_revenue_usd,month
2022-06-09,WELL-0058,24.0,0.0,82.0,154.4,163.2,2013.5,91.3,66.56,84.2,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2653,2.200000000000003,0.0,2.200000000000003,0.0,0.0,74.05,162.9100000000002,2022-06-01
2022-06-10,WELL-0058,24.0,0.0,85.1,168.1,150.5,2036.0,92.7,63.88,85.1,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2654,0.0,0.0,0.0,0.0,0.0,72.83,0.0,2022-06-01
2022-06-11,WELL-0058,24.0,0.0,84.4,158.6,161.5,1964.4,91.6,65.68,85.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2655,1.0999999999999943,0.0,1.0999999999999943,0.0,0.0,72.41,79.65099999999958,2022-06-01
2022-06-12,WELL-0058,24.0,0.0,82.2,156.7,147.8,2016.7,91.3,64.26,84.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2656,2.200000000000003,0.0,2.200000000000003,0.0,0.0,73.53,161.76600000000022,2022-06-01
2022-06-13,WELL-0058,24.0,0.0,82.4,151.1,160.9,1949.4,90.0,66.13,86.2,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2657,3.799999999999997,0.0,3.799999999999997,0.0,0.0,73.52,279.37599999999975,2022-06-01
2022-06-14,WELL-0058,24.0,0.0,78.7,151.1,144.8,1957.3,89.8,64.79,80.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2658,2.200000000000003,0.0,2.200000000000003,0.0,0.0,73.92,162.62400000000022,2022-06-01
2022-06-15,WELL-0058,15.67,8.33,55.0,107.0,110.2,1982.1,90.6,66.71,85.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2659,30.400000000000006,29.64091666666667,0.7590833333333364,8.328,0.002000000000000668,72.65,2208.5600000000004,2022-06-01
2022-06-16,WELL-0058,24.0,0.0,74.8,143.0,148.0,1957.8,92.0,66.43,79.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2660,5.1000000000000085,0.0,5.1000000000000085,0.0,0.0,72.73,370.9230000000006,2022-06-01
2022-06-17,WELL-0058,24.0,0.0,83.1,156.1,155.9,1976.9,88.5,65.23,83.1,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2661,0.0,0.0,0.0,0.0,0.0,73.9,0.0,2022-06-01
2022-06-18,WELL-0058,24.0,0.0,78.9,146.2,133.1,2029.9,90.1,62.78,81.3,oil_imputed,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2662,2.3999999999999915,0.0,2.3999999999999915,0.0,0.0,73.69,176.85599999999937,2022-06-01
2022-06-19,WELL-0058,24.0,0.0,82.9,165.6,147.0,2017.7,90.4,63.94,83.8,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2663,0.8999999999999915,0.0,0.8999999999999915,0.0,0.0,73.57,66.21299999999937,2022-06-01
2022-06-20,WELL-0058,24.0,0.0,78.2,146.5,147.2,2014.0,90.1,65.31,83.0,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2664,4.799999999999997,0.0,4.799999999999997,0.0,0.0,73.17,351.2159999999998,2022-06-01
2022-06-21,WELL-0058,24.0,0.0,85.3,165.5,158.3,2057.2,91.8,64.98,85.3,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2665,0.0,0.0,0.0,0.0,0.0,73.76,0.0,2022-06-01
2022-06-22,WELL-0058,24.0,0.0,81.8,156.1,157.2,2080.3,88.9,65.77,81.8,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2666,0.0,0.0,0.0,0.0,0.0,74.06,0.0,2022-06-01
2022-06-23,WELL-0058,24.0,0.0,80.6,151.8,165.3,2049.4,91.8,67.22,83.0,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2667,2.4000000000000057,0.0,2.4000000000000057,0.0,0.0,73.08,175.39200000000042,2022-06-01
2022-06-24,WELL-0058,24.0,0.0,79.5,150.8,156.2,2020.4,89.2,66.27,81.8,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2668,2.299999999999997,0.0,2.299999999999997,0.0,0.0,74.22,170.7059999999998,2022-06-01
2022-06-25,WELL-0058,18.74,5.26,65.8,124.4,128.8,1915.6,89.6,66.19,85.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2669,19.60000000000001,18.716833333333334,0.8831666666666749,5.255,0.004999999999999893,72.9,1428.8400000000008,2022-06-01
2022-06-26,WELL-0058,24.0,0.0,75.7,149.0,143.0,2005.6,93.3,65.39,79.6,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2670,3.8999999999999915,0.0,3.8999999999999915,0.0,0.0,73.14,285.24599999999936,2022-06-01
2022-06-27,WELL-0058,24.0,0.0,84.1,157.2,167.2,1975.9,90.4,66.53,85.2,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2671,1.1000000000000085,0.0,1.1000000000000085,0.0,0.0,73.9,81.29000000000063,2022-06-01
2022-06-28,WELL-0058,24.0,0.0,79.8,143.7,162.5,1974.0,91.7,67.07,79.8,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2672,0.0,0.0,0.0,0.0,0.0,72.7,0.0,2022-06-01
2022-06-29,WELL-0058,24.0,0.0,80.4,144.2,178.4,2001.6,90.0,68.93,83.8,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2673,3.3999999999999915,0.0,3.3999999999999915,0.0,0.0,74.18,252.2119999999994,2022-06-01
2022-06-30,WELL-0058,24.0,0.0,81.2,158.9,159.5,2030.5,90.6,66.27,82.8,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2674,1.5999999999999943,0.0,1.5999999999999943,0.0,0.0,73.09,116.94399999999959,2022-06-01
2022-07-01,WELL-0058,24.0,0.0,74.7,151.9,150.4,1980.6,89.5,66.81,78.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2675,3.799999999999997,0.0,3.799999999999997,0.0,0.0,81.64,310.23199999999974,2022-07-01
2022-07-02,WELL-0058,24.0,0.0,80.9,158.2,154.1,2029.5,93.2,65.57,80.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2676,0.0,0.0,0.0,0.0,0.0,82.0,0.0,2022-07-01
2022-07-03,WELL-0058,20.19,3.81,69.6,136.6,142.8,1984.0,90.4,67.23,83.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2677,14.300000000000011,13.319125000000001,0.9808750000000099,3.8099999999999996,4.440892098500626e-16,82.05,1173.315000000001,2022-07-01
2022-07-04,WELL-0058,24.0,0.0,80.9,152.9,158.6,1960.3,91.5,66.22,80.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2678,0.0,0.0,0.0,0.0,0.0,81.87,0.0,2022-07-01
2022-07-05,WELL-0058,24.0,0.0,80.2,157.4,152.6,2027.7,91.8,65.55,80.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2679,0.7000000000000028,0.0,0.7000000000000028,0.0,0.0,81.78,57.24600000000024,2022-07-01
2022-07-06,WELL-0058,24.0,0.0,80.9,156.4,152.5,1958.1,92.7,65.34,82.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2680,1.5,0.0,1.5,0.0,0.0,82.92,124.38,2022-07-01
2022-07-07,WELL-0058,24.0,0.0,69.1,124.8,147.9,1999.6,92.3,68.16,76.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2681,7.300000000000011,0.0,7.300000000000011,0.0,0.0,81.57,595.4610000000009,2022-07-01
2022-07-08,WELL-0058,24.0,0.0,81.3,156.8,160.9,2039.8,89.8,66.43,83.6,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2682,2.299999999999997,0.0,2.299999999999997,0.0,0.0,83.42,191.86599999999976,2022-07-01
2022-07-09,WELL-0058,24.0,0.0,78.0,148.2,151.2,2000.1,90.4,65.97,82.6,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2683,4.599999999999994,0.0,4.599999999999994,0.0,0.0,82.5,379.49999999999955,2022-07-01
2022-07-10,WELL-0058,24.0,0.0,81.1,174.9,162.0,1909.0,90.2,66.64,84.7,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2684,3.6000000000000085,0.0,3.6000000000000085,0.0,0.0,82.45,296.82000000000073,2022-07-01
2022-07-11,WELL-0058,24.0,0.0,80.6,151.6,154.7,2014.0,90.2,65.75,80.6,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2685,0.0,0.0,0.0,0.0,0.0,82.47,0.0,2022-07-01
2022-07-12,WELL-0058,24.0,0.0,78.4,143.1,151.7,2017.3,90.4,65.93,78.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2686,0.09999999999999432,0.0,0.09999999999999432,0.0,0.0,82.08,8.207999999999533,2022-07-01
2022-07-13,WELL-0058,24.0,0.0,78.1,155.0,144.8,1984.1,89.2,64.96,80.1,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2687,2.0,0.0,2.0,0.0,0.0,81.07,162.14,2022-07-01
2022-07-14,WELL-0058,24.0,0.0,78.1,135.1,148.3,2042.0,91.8,65.5,82.3,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2688,4.200000000000003,0.0,4.200000000000003,0.0,0.0,81.48,342.21600000000024,2022-07-01
2022-07-15,WELL-0058,24.0,0.0,73.9,125.1,139.7,1922.9,89.5,65.4,82.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2689,8.599999999999994,0.0,8.599999999999994,0.0,0.0,82.02,705.3719999999995,2022-07-01
2022-07-16,WELL-0058,24.0,0.0,79.1,149.5,160.9,1967.3,90.4,67.04,81.3,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2690,2.200000000000003,0.0,2.200000000000003,0.0,0.0,81.45,179.19000000000023,2022-07-01
2022-07-17,WELL-0058,17.05,6.95,53.4,103.8,106.5,2002.4,90.2,66.6,79.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2691,26.000000000000007,22.99291666666667,3.0070833333333375,0.0,6.95,81.67,2123.4200000000005,2022-07-01
2022-07-18,WELL-0058,17.72,6.28,58.9,107.1,103.6,1960.0,92.6,63.75,81.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2692,22.6,21.325833333333332,1.2741666666666696,6.28,0.0,82.97,1875.122,2022-07-01
2022-07-19,WELL-0058,24.0,0.0,79.3,158.1,159.2,1908.2,90.1,66.75,82.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2693,3.200000000000003,0.0,3.200000000000003,0.0,0.0,82.13,262.8160000000002,2022-07-01
2022-07-20,WELL-0058,24.0,0.0,79.4,151.0,162.8,2010.2,92.1,67.22,83.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2694,4.099999999999994,0.0,4.099999999999994,0.0,0.0,81.53,334.2729999999995,2022-07-01
2022-07-21,WELL-0058,24.0,0.0,84.1,151.0,163.9,2033.0,91.0,66.09,84.3,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2695,0.20000000000000284,0.0,0.20000000000000284,0.0,0.0,82.39,16.478000000000236,2022-07-01
2022-07-22,WELL-0058,24.0,0.0,75.1,155.9,143.9,2024.8,90.1,65.71,83.7,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2696,8.600000000000009,0.0,8.600000000000009,0.0,0.0,82.79,711.9940000000007,2022-07-01
2022-07-23,WELL-0058,24.0,0.0,75.5,145.4,153.3,2000.1,90.7,67.0,78.3,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2697,2.799999999999997,0.0,2.799999999999997,0.0,0.0,82.94,232.23199999999977,2022-07-01
2022-07-24,WELL-0058,24.0,0.0,80.2,150.6,163.6,1970.8,90.4,67.1,83.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2698,3.700000000000003,0.0,3.700000000000003,0.0,0.0,82.05,303.5850000000002,2022-07-01
2022-07-25,WELL-0058,24.0,0.0,85.0,165.7,173.8,2032.0,92.3,67.16,86.0,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2699,1.0,0.0,1.0,0.0,0.0,83.18,83.18,2022-07-01
2022-07-26,WELL-0058,24.0,0.0,72.9,147.4,131.6,1953.6,92.1,64.35,79.8,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2700,6.8999999999999915,0.0,6.8999999999999915,0.0,0.0,82.03,566.0069999999993,2022-07-01
2022-07-27,WELL-0058,24.0,0.0,84.1,174.3,169.2,2011.2,90.9,66.8,84.1,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2701,0.0,0.0,0.0,0.0,0.0,81.23,0.0,2022-07-01
2022-07-28,WELL-0058,24.0,0.0,81.1,151.1,163.8,1955.7,89.9,66.88,85.2,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2702,4.1000000000000085,0.0,4.1000000000000085,0.0,0.0,82.26,337.2660000000007,2022-07-01
2022-07-29,WELL-0058,24.0,0.0,80.0,145.4,164.8,2024.3,90.4,67.32,82.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2703,2.5,0.0,2.5,0.0,0.0,81.81,204.525,2022-07-01
2022-07-30,WELL-0058,24.0,0.0,78.3,151.6,148.3,1978.5,90.2,65.45,81.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2704,3.200000000000003,0.0,3.200000000000003,0.0,0.0,81.63,261.21600000000024,2022-07-01
2022-07-31,WELL-0058,24.0,0.0,85.9,171.2,177.8,1998.3,90.6,67.43,88.0,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2705,2.0999999999999943,0.0,2.0999999999999943,0.0,0.0,82.2,172.61999999999955,2022-07-01
2022-08-01,WELL-0058,24.0,0.0,77.0,151.9,160.3,1993.1,89.4,67.55,83.7,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2706,6.700000000000003,0.0,6.700000000000003,0.0,0.0,74.74,500.75800000000015,2022-08-01
2022-08-02,WELL-0058,24.0,0.0,82.6,153.4,168.3,2003.9,91.0,67.08,83.0,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2707,0.4000000000000057,0.0,0.4000000000000057,0.0,0.0,73.54,29.41600000000042,2022-08-01
2022-08-03,WELL-0058,24.0,0.0,76.1,150.7,150.0,2039.7,91.7,66.34,79.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2708,3.4000000000000057,0.0,3.4000000000000057,0.0,0.0,74.24,252.4160000000004,2022-08-01
2022-08-04,WELL-0058,24.0,0.0,80.9,161.9,169.0,2066.8,90.3,67.63,83.0,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2709,2.0999999999999943,0.0,2.0999999999999943,0.0,0.0,74.43,156.3029999999996,2022-08-01
2022-08-05,WELL-0058,24.0,0.0,74.6,147.3,142.4,1966.7,91.8,65.62,77.6,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2710,3.0,0.0,3.0,0.0,0.0,75.6,226.79999999999998,2022-08-01
2022-08-06,WELL-0058,24.0,0.0,77.8,161.4,155.9,2068.2,90.9,66.71,81.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2711,3.6000000000000085,0.0,3.6000000000000085,0.0,0.0,74.9,269.64000000000067,2022-08-01
2022-08-07,WELL-0058,24.0,0.0,80.5,156.8,169.8,2074.6,91.2,67.84,80.7,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2712,0.20000000000000284,0.0,0.20000000000000284,0.0,0.0,75.52,15.104000000000214,2022-08-01
2022-08-08,WELL-0058,24.0,0.0,80.2,163.5,157.1,1971.4,89.6,66.2,81.2,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2713,1.0,0.0,1.0,0.0,0.0,73.94,73.94,2022-08-01
2022-08-09,WELL-0058,24.0,0.0,78.1,156.0,150.4,1947.0,89.9,65.82,82.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2714,4.800000000000011,0.0,4.800000000000011,0.0,0.0,75.3,361.44000000000085,2022-08-01
2022-08-10,WELL-0058,24.0,0.0,82.9,162.4,172.5,1976.3,88.6,67.54,82.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2715,0.0,0.0,0.0,0.0,0.0,74.31,0.0,2022-08-01
2022-08-11,WELL-0058,24.0,0.0,76.1,130.0,141.0,1887.4,91.2,64.95,80.2,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2716,4.1000000000000085,0.0,4.1000000000000085,0.0,0.0,74.94,307.25400000000064,2022-08-01
2022-08-12,WELL-0058,24.0,0.0,78.2,155.7,159.7,1995.6,90.5,67.13,79.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2717,1.7000000000000028,0.0,1.7000000000000028,0.0,0.0,75.68,128.65600000000023,2022-08-01
2022-08-13,WELL-0058,24.0,0.0,74.8,144.9,146.1,2087.1,92.2,66.14,77.6,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2718,2.799999999999997,0.0,2.799999999999997,0.0,0.0,75.08,210.2239999999998,2022-08-01
2022-08-14,WELL-0058,24.0,0.0,72.2,153.3,144.9,1974.8,90.7,66.74,77.0,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2719,4.799999999999997,0.0,4.799999999999997,0.0,0.0,74.08,355.5839999999998,2022-08-01
2022-08-15,WELL-0058,24.0,0.0,76.7,154.3,156.5,2022.3,87.6,67.11,76.8,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2720,0.09999999999999432,0.0,0.09999999999999432,0.0,0.0,74.71,7.470999999999575,2022-08-01
2022-08-16,WELL-0058,24.0,0.0,79.5,149.1,163.6,1924.0,91.5,67.3,80.1,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2721,0.5999999999999943,0.0,0.5999999999999943,0.0,0.0,74.74,44.843999999999575,2022-08-01
2022-08-17,WELL-0058,24.0,0.0,82.2,155.4,162.3,2059.9,89.4,66.38,82.2,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2722,0.0,0.0,0.0,0.0,0.0,74.85,0.0,2022-08-01
2022-08-18,WELL-0058,24.0,0.0,74.6,150.2,142.2,1986.5,88.7,65.59,79.1,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2723,4.5,0.0,4.5,0.0,0.0,75.21,338.445,2022-08-01
2022-08-19,WELL-0058,24.0,0.0,81.5,168.7,166.1,1963.1,90.7,67.08,81.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2724,0.0,0.0,0.0,0.0,0.0,75.53,0.0,2022-08-01
2022-08-20,WELL-0058,18.02,5.98,54.0,96.5,108.7,1997.6,90.1,66.81,75.3,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2725,21.299999999999997,18.76225,2.5377499999999955,5.976,0.004000000000000448,75.49,1607.9369999999997,2022-08-01
2022-08-21,WELL-0058,24.0,0.0,76.5,143.9,147.9,1995.1,92.3,65.91,79.3,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2726,2.799999999999997,0.0,2.799999999999997,0.0,0.0,74.25,207.89999999999978,2022-08-01
2022-08-22,WELL-0058,17.74,6.26,60.2,117.7,103.8,2014.8,91.6,63.29,83.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2727,23.200000000000003,21.753500000000003,1.4465000000000003,6.256,0.0039999999999995595,75.4,1749.2800000000004,2022-08-01
2022-08-23,WELL-0058,24.0,0.0,74.7,146.6,142.0,2018.6,90.2,65.53,78.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2728,4.200000000000003,0.0,4.200000000000003,0.0,0.0,74.57,313.1940000000002,2022-08-01
2022-08-24,WELL-0058,24.0,0.0,80.7,147.9,151.3,2024.3,90.2,65.22,81.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2729,0.7000000000000028,0.0,0.7000000000000028,0.0,0.0,74.41,52.08700000000021,2022-08-01
2022-08-25,WELL-0058,24.0,0.0,80.6,159.6,159.4,1990.2,90.6,66.42,81.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2730,0.8000000000000114,0.0,0.8000000000000114,0.0,0.0,74.57,59.656000000000844,2022-08-01
2022-08-26,WELL-0058,24.0,0.0,82.9,150.2,164.3,2024.8,89.2,66.46,82.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2731,0.0,0.0,0.0,0.0,0.0,75.22,0.0,2022-08-01
2022-08-27,WELL-0058,24.0,0.0,73.5,137.1,157.0,1956.1,91.4,68.11,80.0,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2732,6.5,0.0,6.5,0.0,0.0,73.88,480.21999999999997,2022-08-01
2022-08-28,WELL-0058,24.0,0.0,73.6,129.0,138.0,1991.4,89.2,65.22,78.8,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2733,5.200000000000003,0.0,5.200000000000003,0.0,0.0,73.99,384.74800000000016,2022-08-01
2022-08-29,WELL-0058,24.0,0.0,78.4,158.5,152.4,2017.8,91.4,66.03,78.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2734,0.0,0.0,0.0,0.0,0.0,75.14,0.0,2022-08-01
2022-08-30,WELL-0058,24.0,0.0,81.7,155.3,169.0,1969.8,89.7,67.41,81.7,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2735,0.0,0.0,0.0,0.0,0.0,74.87,0.0,2022-08-01
2022-08-31,WELL-0058,24.0,0.0,76.0,138.0,150.7,1973.1,90.5,66.48,79.1,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2736,3.0999999999999943,0.0,3.0999999999999943,0.0,0.0,76.22,236.28199999999956,2022-08-01
2022-09-01,WELL-0058,24.0,0.0,79.1,166.0,148.5,2041.2,90.6,65.25,79.1,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2737,0.0,0.0,0.0,0.0,0.0,69.41,0.0,2022-09-01
2022-09-02,WELL-0058,24.0,0.0,81.6,151.5,166.9,2062.4,91.7,67.16,82.8,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2738,1.2000000000000028,0.0,1.2000000000000028,0.0,0.0,70.41,84.49200000000019,2022-09-01
2022-09-03,WELL-0058,24.0,0.0,69.3,129.5,133.2,2048.7,89.9,65.78,77.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2739,8.100000000000009,0.0,8.100000000000009,0.0,0.0,70.64,572.1840000000007,2022-09-01
2022-09-04,WELL-0058,19.4,4.6,59.2,118.6,116.8,1967.0,90.8,66.36,78.2,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2740,19.0,14.988333333333332,4.0116666666666685,4.6,0.0,70.69,1343.11,2022-09-01
2022-09-05,WELL-0058,24.0,0.0,76.2,145.7,151.8,1979.0,89.7,66.58,77.8,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2741,1.5999999999999943,0.0,1.5999999999999943,0.0,0.0,69.41,111.0559999999996,2022-09-01
2022-09-06,WELL-0058,24.0,0.0,74.1,153.6,153.4,1970.8,90.8,67.43,79.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2742,5.800000000000011,0.0,5.800000000000011,0.0,0.0,70.34,407.97200000000083,2022-09-01
2022-09-07,WELL-0058,24.0,0.0,72.5,141.8,146.5,2006.7,89.3,66.89,76.6,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2743,4.099999999999994,0.0,4.099999999999994,0.0,0.0,69.52,285.0319999999996,2022-09-01
2022-09-08,WELL-0058,24.0,0.0,77.3,158.7,155.2,2061.7,89.1,66.75,78.0,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2744,0.7000000000000028,0.0,0.7000000000000028,0.0,0.0,69.75,48.8250000000002,2022-09-01
2022-09-09,WELL-0058,24.0,0.0,74.5,137.1,145.3,2047.4,91.4,66.11,78.7,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2745,4.200000000000003,0.0,4.200000000000003,0.0,0.0,70.96,298.03200000000015,2022-09-01
2022-09-10,WELL-0058,24.0,0.0,80.8,149.0,161.7,2013.3,90.1,66.68,83.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2746,2.6000000000000085,0.0,2.6000000000000085,0.0,0.0,69.64,181.0640000000006,2022-09-01
2022-09-11,WELL-0058,13.78,10.22,45.9,88.5,90.2,1962.5,92.4,66.27,80.0,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2747,34.1,34.06666666666667,0.03333333333333144,10.218,0.002000000000000668,69.93,2384.6130000000003,2022-09-01
2022-09-12,WELL-0058,24.0,0.0,78.9,159.4,161.9,1998.3,92.0,67.23,80.6,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2748,1.6999999999999886,0.0,1.6999999999999886,0.0,0.0,70.49,119.83299999999919,2022-09-01
2022-09-13,WELL-0058,24.0,0.0,75.1,136.4,145.1,2051.9,89.6,65.89,76.1,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2749,1.0,0.0,1.0,0.0,0.0,69.65,69.65,2022-09-01
2022-09-14,WELL-0058,24.0,0.0,79.1,149.3,166.4,1995.5,90.6,67.78,80.4,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2750,1.3000000000000114,0.0,1.3000000000000114,0.0,0.0,70.07,91.09100000000079,2022-09-01
2022-09-15,WELL-0058,24.0,0.0,75.2,139.2,141.7,2023.6,90.5,65.33,76.7,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2751,1.5,0.0,1.5,0.0,0.0,70.7,106.05000000000001,2022-09-01
2022-09-16,WELL-0058,24.0,0.0,78.8,159.7,169.9,1961.6,90.1,68.32,80.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2752,2.1000000000000085,0.0,2.1000000000000085,0.0,0.0,70.33,147.6930000000006,2022-09-01
2022-09-17,WELL-0058,24.0,0.0,75.2,136.9,146.1,2023.7,91.2,66.02,81.1,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2753,5.8999999999999915,0.0,5.8999999999999915,0.0,0.0,70.35,415.0649999999994,2022-09-01
2022-09-18,WELL-0058,24.0,0.0,72.1,131.1,136.0,1968.2,90.3,65.35,75.9,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2754,3.8000000000000114,0.0,3.8000000000000114,0.0,0.0,70.47,267.7860000000008,2022-09-01
2022-09-19,WELL-0058,19.96,4.04,62.9,118.5,123.9,1899.8,89.2,66.33,77.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2755,14.600000000000001,13.045833333333334,1.5541666666666671,4.04,0.0,71.08,1037.768,2022-09-01
2022-09-20,WELL-0058,24.0,0.0,79.8,153.9,157.3,1967.6,92.2,66.34,81.5,,PNX-410,FIELD-004,Vertical,Synthetic Reservoir R2,2756,1.7000000000000028,0.0,1.7000000000000028,0.0,0.0,70.71,120.20700000000019,2022-09-01
