date,field_id,oil_volume_bbl,gas_volume_mcf,oil_price_usd,gas_price_usd,revenue_usd
2024-04-04,FIELD-004,2707.2,3695.7,70.45,3.063,202042.17
2024-04-05,FIELD-001,3773.7,3993.7,70.51,3.072,278352.23
2024-04-05,FIELD-002,3213.2,3085.7,72.03,3.103,241021.72
2024-04-05,FIELD-003,3653.0,4016.7,68.34,3.057,261925.07
2024-04-05,FIELD-004,3257.9,4581.8,70.1,2.993,242092.12
2024-04-06,FIELD-001,4298.4,4750.0,70.97,3.011,319359.7
2024-04-06,FIELD-002,3984.9,3933.9,71.52,3.131,297317.09
2024-04-06,FIELD-003,3763.0,4067.9,67.76,3.087,267538.49
2024-04-06,FIELD-004,3228.9,4395.8,71.71,3.038,244898.86
2024-04-07,FIELD-001,4264.1,4732.3,70.49,3.015,314844.29
2024-04-07,FIELD-002,4112.9,3913.0,72.06,3.088,308458.92
2024-04-07,FIELD-003,1455.1,1544.2,67.93,3.066,103579.46
2024-04-07,FIELD-004,3168.7,4458.7,70.86,3.075,238244.58
2024-04-08,FIELD-001,3048.0,2910.2,70.63,3.052,224162.17
2024-04-08,FIELD-002,3448.8,3490.3,72.48,3.101,260792.44
2024-04-08,FIELD-003,3581.7,3705.5,67.96,3.081,254828.98
2024-04-08,FIELD-004,3161.9,4167.8,70.66,3.03,236048.29
2024-04-09,FIELD-001,3152.0,3045.8,71.03,3.055,233191.48
2024-04-09,FIELD-002,3979.8,3808.5,70.62,3.071,292749.38
2024-04-09,FIELD-003,3649.0,3896.5,67.89,3.092,259778.59
2024-04-09,FIELD-004,3193.9,4429.7,71.3,3.13,241590.03
2024-04-10,FIELD-001,4164.2,4460.8,71.29,3.058,310506.94
2024-04-10,FIELD-002,1488.6,1475.9,71.81,3.022,111356.54
2024-04-10,FIELD-003,2220.8,2351.5,67.59,3.079,157344.14
2024-04-10,FIELD-004,3154.5,4185.4,70.34,3.078,234770.19
2024-04-11,FIELD-001,4197.4,4570.7,69.32,3.107,305164.93
2024-04-11,FIELD-002,2743.4,2734.1,71.09,3.006,203247.01
2024-04-11,FIELD-003,3701.9,4097.9,68.41,3.033,265675.91
2024-04-11,FIELD-004,1693.1,2323.6,70.41,3.043,126281.89
2024-04-12,FIELD-001,4314.0,4662.6,71.31,3.117,322164.66
2024-04-12,FIELD-002,3961.1,3869.7,70.68,3.065,291831.18
2024-04-12,FIELD-003,3602.3,3912.3,68.27,3.053,257873.27
2024-04-12,FIELD-004,3300.1,4433.7,71.69,3.039,250058.18
2024-04-13,FIELD-001,1800.3,2023.3,70.72,3.109,133607.66
2024-04-13,FIELD-002,3899.8,3827.7,72.41,3.029,293978.62
2024-04-13,FIELD-003,3572.2,3726.3,69.04,3.056,258012.26
2024-04-13,FIELD-004,2119.0,2764.1,70.42,3.085,157747.23
2024-04-14,FIELD-001,840.8,901.8,70.77,3.113,62310.72
2024-04-14,FIELD-002,4066.9,3865.3,72.41,3.042,306242.47
2024-04-14,FIELD-003,3761.2,3992.0,68.19,3.122,268939.25
2024-04-14,FIELD-004,3271.2,4364.4,70.97,3.068,245547.04
2024-04-15,FIELD-001,860.8,921.4,70.03,3.064,63104.99
2024-04-15,FIELD-002,3939.8,3765.4,71.24,3.055,292174.65
2024-04-15,FIELD-003,3705.2,3925.8,67.24,3.079,261225.19
2024-04-15,FIELD-004,3234.7,4510.1,69.83,3.051,239639.42
2024-04-16,FIELD-001,3832.4,4016.0,69.71,3.093,279578.09
2024-04-16,FIELD-002,4011.6,3914.5,71.98,3.066,300756.82
2024-04-16,FIELD-003,3618.8,3785.4,67.94,3.1,257596.01
2024-04-16,FIELD-004,3202.0,4588.7,70.34,3.107,239485.77
2024-04-17,FIELD-001,4333.4,4792.7,69.99,3.032,317826.13
2024-04-17,FIELD-002,3313.8,3245.6,71.56,3.053,247044.34
2024-04-17,FIELD-003,3647.9,3927.2,67.6,3.082,258701.67
2024-04-17,FIELD-004,2256.6,3110.1,70.7,3.058,169052.31
2024-04-18,FIELD-001,4189.7,4457.6,70.07,3.077,307288.31
2024-04-18,FIELD-002,4043.5,3956.4,72.03,3.097,303506.28
2024-04-18,FIELD-003,3589.6,3872.5,67.66,3.013,254540.18
2024-04-18,FIELD-004,3104.7,4379.5,71.42,3.057,235125.81
2024-04-19,FIELD-001,2978.5,3336.9,69.97,3.081,218686.63
2024-04-19,FIELD-002,4046.8,3897.2,72.34,3.045,304612.49
2024-04-19,FIELD-003,3576.7,3840.9,68.23,3.032,255683.85
2024-04-19,FIELD-004,3214.9,4266.3,71.87,3.038,244015.88
2024-04-20,FIELD-001,4174.6,4466.7,70.88,3.025,309407.42
2024-04-20,FIELD-002,4028.0,3820.5,72.04,3.059,301864.03
2024-04-20,FIELD-003,2650.9,2906.5,68.57,3.059,190663.2
2024-04-20,FIELD-004,3139.5,4238.6,70.68,3.027,234730.1
2024-04-21,FIELD-001,3732.7,4050.7,71.07,3.031,277560.66
2024-04-21,FIELD-002,3940.7,3772.0,72.07,2.988,295276.98
2024-04-21,FIELD-003,3639.2,3799.6,67.79,3.083,258415.53
2024-04-21,FIELD-004,3081.9,4165.4,70.94,3.036,231276.14
2024-04-22,FIELD-001,4183.6,4617.7,70.64,3.041,309571.93
2024-04-22,FIELD-002,4049.2,3962.7,71.79,3.037,302726.79
2024-04-22,FIELD-003,3713.2,4017.8,68.81,3.032,267687.26
2024-04-22,FIELD-004,3140.3,4359.8,70.29,3.116,234316.82
2024-04-23,FIELD-001,3991.6,4481.0,70.73,3.065,296060.13
2024-04-23,FIELD-002,4012.2,3933.5,72.49,3.111,303081.5
2024-04-23,FIELD-003,3593.1,3831.4,68.01,3.087,256194.26
2024-04-23,FIELD-004,2744.8,3947.6,71.5,3.094,208467.07
2024-04-24,FIELD-001,4240.9,4606.8,70.4,3.064,312674.6
2024-04-24,FIELD-002,1846.2,1757.6,71.93,3.068,138189.48
2024-04-24,FIELD-003,3615.6,3788.6,68.57,3.086,259613.31
2024-04-24,FIELD-004,3128.3,4133.6,71.77,3.09,237290.92
2024-04-25,FIELD-001,4239.9,4781.4,71.12,3.118,316450.09
2024-04-25,FIELD-002,4150.6,4032.7,71.3,3.075,308338.33
2024-04-25,FIELD-003,3442.7,3718.3,67.72,3.079,244588.29
2024-04-25,FIELD-004,3169.8,4423.8,71.04,3.048,238666.33
2024-04-26,FIELD-001,4251.1,4668.9,69.7,3.003,310322.38
2024-04-26,FIELD-002,4038.7,3928.4,70.24,3.066,295722.76
2024-04-26,FIELD-003,3555.3,3820.9,67.39,3.026,251153.71
2024-04-26,FIELD-004,3167.6,4246.2,69.96,3.053,234568.94
2024-04-27,FIELD-001,1651.8,1803.5,69.65,3.085,120611.67
2024-04-27,FIELD-002,4030.9,3810.5,71.85,3.035,301185.03
2024-04-27,FIELD-003,2505.6,2740.6,68.26,3.033,179344.5
2024-04-27,FIELD-004,3129.6,4478.1,71.11,3.044,236177.19
2024-04-28,FIELD-001,2670.7,2950.8,70.86,3.091,198366.72
2024-04-28,FIELD-002,4100.5,3906.4,71.2,3.125,304163.1
2024-04-28,FIELD-003,3671.9,3800.9,68.84,3.1,264556.39
2024-04-28,FIELD-004,3066.1,4382.5,69.86,3.093,227752.82
2024-04-29,FIELD-001,4285.0,4688.6,70.47,3.03,316170.41
2024-04-29,FIELD-002,3508.7,3299.3,71.48,3.05,260864.74
2024-04-29,FIELD-003,3390.3,3715.0,67.88,3.039,241423.45
2024-04-29,FIELD-004,3182.6,4380.0,71.59,3.038,241148.77
2024-04-30,FIELD-001,4121.3,4517.8,71.19,3.08,307310.17
2024-04-30,FIELD-002,3952.5,3814.3,72.25,3.027,297114.01
2024-04-30,FIELD-003,3609.2,3795.9,68.11,3.103,257601.29
2024-04-30,FIELD-004,3052.9,4220.3,71.38,3.044,230762.6
2024-05-01,FIELD-001,4182.5,4654.9,68.63,3.418,302955.42
2024-05-01,FIELD-002,3750.3,3572.9,70.93,3.338,277935.12
2024-05-01,FIELD-003,3424.0,3731.5,65.76,3.361,237703.81
2024-05-01,FIELD-004,3105.5,4299.2,69.63,3.33,230552.3
2024-05-02,FIELD-001,4093.6,4606.0,69.37,3.4,299633.43
2024-05-02,FIELD-002,3984.5,3882.1,70.1,3.397,292500.94
2024-05-02,FIELD-003,1921.8,2042.3,67.14,3.38,135932.63
2024-05-02,FIELD-004,3173.1,4394.1,68.9,3.405,233588.5
2024-05-03,FIELD-001,4203.5,4575.9,69.3,3.37,306723.33
2024-05-03,FIELD-002,4042.4,3925.1,70.13,3.356,296666.15
2024-05-03,FIELD-003,3612.0,4065.0,68.08,3.362,259571.49
2024-05-03,FIELD-004,3104.2,4250.4,69.26,3.401,229452.5
2024-05-04,FIELD-001,4310.9,4612.9,69.36,3.358,314494.14
2024-05-04,FIELD-002,3981.8,3789.8,69.83,3.331,290672.92
2024-05-04,FIELD-003,1993.5,2064.9,66.74,3.341,139945.02
2024-05-04,FIELD-004,3159.9,4340.3,69.07,3.384,232941.87
2024-05-05,FIELD-001,4070.5,4697.4,69.23,3.401,297776.57
2024-05-05,FIELD-002,2838.2,2709.5,71.03,3.403,210817.77
2024-05-05,FIELD-003,3567.2,3871.0,66.29,3.37,249514.96
2024-05-05,FIELD-004,3156.7,4443.1,68.88,3.386,232477.83
2024-05-06,FIELD-001,3933.5,4431.3,69.13,3.412,287042.45
2024-05-06,FIELD-002,3681.4,3535.1,71.36,3.348,274540.22
2024-05-06,FIELD-003,3537.0,3915.3,67.02,3.418,250432.24
2024-05-06,FIELD-004,3025.2,4097.6,69.68,3.429,224846.61
2024-05-07,FIELD-001,4248.6,4567.0,68.72,3.332,307181.04
2024-05-07,FIELD-002,3525.2,3377.1,70.67,3.372,260513.47
2024-05-07,FIELD-003,3687.1,3833.7,66.49,3.462,258427.55
2024-05-07,FIELD-004,1964.6,2756.5,68.29,3.33,143341.68
2024-05-08,FIELD-001,4230.1,4682.3,69.2,3.361,308460.13
2024-05-08,FIELD-002,3526.2,3446.8,70.2,3.33,259017.08
2024-05-08,FIELD-003,3184.2,3392.6,67.13,3.368,225181.62
2024-05-08,FIELD-004,3061.1,4262.1,69.55,3.36,227220.16
2024-05-09,FIELD-001,2890.8,3144.1,69.48,3.412,211580.45
2024-05-09,FIELD-002,3023.1,2857.8,69.99,3.372,221223.27
2024-05-09,FIELD-003,3596.9,3851.5,66.77,3.364,253121.46
2024-05-09,FIELD-004,3192.0,4335.8,69.14,3.455,235675.07
2024-05-10,FIELD-001,4153.0,4546.4,68.7,3.34,300496.08
2024-05-10,FIELD-002,3917.8,3903.7,70.61,3.319,289592.24
2024-05-10,FIELD-003,3421.1,3795.8,65.96,3.37,238447.6
2024-05-10,FIELD-004,3106.2,4292.6,69.32,3.383,229843.65
2024-05-11,FIELD-001,3464.9,3879.4,68.43,3.298,249897.37
2024-05-11,FIELD-002,3974.7,3745.0,70.68,3.408,293694.76
2024-05-11,FIELD-003,3593.3,3869.4,67.44,3.355,255313.99
2024-05-11,FIELD-004,3026.1,4164.2,69.47,3.363,224227.37
2024-05-12,FIELD-001,4081.2,4575.7,69.87,3.35,300482.04
2024-05-12,FIELD-002,4002.6,3781.3,70.27,3.378,294035.93
2024-05-12,FIELD-003,3556.6,3887.5,65.54,3.397,246305.4
2024-05-12,FIELD-004,3060.6,4329.1,69.13,3.416,226367.48
2024-05-13,FIELD-001,4237.2,4718.7,68.79,3.303,307062.85
2024-05-13,FIELD-002,3814.3,3678.5,70.66,3.432,282143.05
2024-05-13,FIELD-003,3586.3,3799.6,67.02,3.384,253211.67
2024-05-13,FIELD-004,3111.5,4389.0,68.79,3.47,229269.92
2024-05-14,FIELD-001,4020.0,4394.8,69.17,3.42,293093.62
2024-05-14,FIELD-002,3868.8,3748.2,70.92,3.376,287029.22
2024-05-14,FIELD-003,3478.8,3765.3,67.23,3.388,246636.56
2024-05-14,FIELD-004,3059.6,4282.9,69.59,3.402,227487.99
2024-05-15,FIELD-001,2695.9,2828.8,68.92,3.363,195314.68
2024-05-15,FIELD-002,3896.6,3722.0,68.95,3.387,281276.98
2024-05-15,FIELD-003,3532.9,3706.9,66.01,3.44,245958.47
2024-05-15,FIELD-004,3103.8,4291.3,69.94,3.374,231558.62
2024-05-16,FIELD-001,4007.3,4405.8,67.5,3.356,285278.61
2024-05-16,FIELD-002,3919.9,3871.7,70.74,3.326,290171.0
2024-05-16,FIELD-003,3480.1,3851.2,66.43,3.365,244142.33
2024-05-16,FIELD-004,2931.8,4071.6,69.07,3.33,216057.85
2024-05-17,FIELD-001,4013.9,4346.0,68.26,3.329,288456.65
2024-05-17,FIELD-002,1605.8,1564.3,69.19,3.343,116334.76
2024-05-17,FIELD-003,3518.7,3753.0,66.56,3.379,246886.06
2024-05-17,FIELD-004,3067.4,4212.4,69.17,3.351,226287.81
2024-05-18,FIELD-001,4196.0,4408.2,68.52,3.383,302422.86
2024-05-18,FIELD-002,3902.7,3717.4,69.91,3.402,285484.35
2024-05-18,FIELD-003,2209.4,2441.2,67.59,3.363,157543.1
2024-05-18,FIELD-004,3091.7,4120.3,69.21,3.396,227969.1
2024-05-19,FIELD-001,3106.4,3343.2,68.21,3.349,223083.92
2024-05-19,FIELD-002,3973.3,3817.3,69.97,3.345,290780.67
2024-05-19,FIELD-003,3381.4,3616.0,65.39,3.348,233216.11
2024-05-19,FIELD-004,3105.7,4199.2,69.48,3.405,230082.31
2024-05-20,FIELD-001,4139.5,4548.1,69.33,3.383,302377.76
2024-05-20,FIELD-002,3809.2,3778.8,71.02,3.318,283067.44
2024-05-20,FIELD-003,3534.2,3797.5,64.85,3.39,242066.39
2024-05-20,FIELD-004,3016.7,4267.0,68.54,3.399,221268.15
2024-05-21,FIELD-001,4194.0,4602.9,69.17,3.411,305799.47
2024-05-21,FIELD-002,3886.6,3807.2,70.72,3.399,287801.02
2024-05-21,FIELD-003,3578.7,3925.4,66.57,3.4,251580.42
2024-05-21,FIELD-004,3098.8,4126.6,69.38,3.355,228839.49
2024-05-22,FIELD-001,4004.7,4315.4,69.07,3.329,290970.6
2024-05-22,FIELD-002,3921.8,3820.8,70.46,3.352,289137.35
2024-05-22,FIELD-003,3563.8,3838.2,66.74,3.373,250794.26
2024-05-22,FIELD-004,1493.1,2009.6,69.8,3.348,110946.52
2024-05-23,FIELD-001,4082.6,4541.5,68.81,3.411,296414.76
2024-05-23,FIELD-002,3912.9,3707.6,69.81,3.384,285706.07
2024-05-23,FIELD-003,2542.6,2781.8,66.2,3.411,177808.84
2024-05-23,FIELD-004,3003.6,4209.0,68.15,3.398,218997.52
2024-05-24,FIELD-001,4109.0,4370.0,68.78,3.396,297457.54
2024-05-24,FIELD-002,3857.8,3755.8,70.29,3.335,283690.36
2024-05-24,FIELD-003,3512.1,3816.3,67.67,3.429,250749.9
2024-05-24,FIELD-004,3031.0,4136.8,68.91,3.359,222761.72
2024-05-25,FIELD-001,4045.9,4477.8,68.59,3.382,292652.2
2024-05-25,FIELD-002,2965.2,2914.6,71.27,3.389,221207.38
2024-05-25,FIELD-003,3588.0,3784.6,66.56,3.397,251673.57
2024-05-25,FIELD-004,2943.8,3982.8,69.34,3.348,217457.51
2024-05-26,FIELD-001,4108.2,4349.3,69.99,3.324,301989.99
2024-05-26,FIELD-002,3858.1,3707.6,69.86,3.372,282028.89
2024-05-26,FIELD-003,3524.9,3857.3,66.11,3.357,245980.1
2024-05-26,FIELD-004,3131.1,4352.5,68.55,3.358,229252.6
2024-05-27,FIELD-001,4104.2,4413.1,68.43,3.347,295621.05
2024-05-27,FIELD-002,3794.9,3738.3,69.58,3.345,276553.76
2024-05-27,FIELD-003,3555.9,3855.3,66.97,3.346,251038.46
2024-05-27,FIELD-004,3088.9,4228.6,69.12,3.378,227788.98
2024-05-28,FIELD-001,4160.6,4647.3,68.61,3.327,300920.33
2024-05-28,FIELD-002,3943.3,3831.7,69.1,3.388,285463.83
2024-05-28,FIELD-003,3047.4,3166.5,66.73,3.333,213906.95
2024-05-28,FIELD-004,2673.0,3801.2,68.97,3.4,197280.89
2024-05-29,FIELD-001,4107.0,4375.8,69.83,3.381,301586.39
2024-05-29,FIELD-002,3943.1,3813.2,70.17,3.387,289602.64
2024-05-29,FIELD-003,3458.0,3758.7,66.99,3.364,244295.69
2024-05-29,FIELD-004,3079.4,4352.7,68.54,3.407,225891.72
2024-05-30,FIELD-001,4099.5,4595.6,68.99,3.303,298003.77
2024-05-30,FIELD-002,3812.4,3695.1,69.92,3.354,278956.37
2024-05-30,FIELD-003,3505.0,3858.5,65.84,3.437,244030.86
2024-05-30,FIELD-004,3004.4,4227.7,68.98,3.376,221516.23
2024-05-31,FIELD-001,4091.1,4458.1,69.76,3.435,300708.71
2024-05-31,FIELD-002,3658.5,3521.8,70.67,3.352,270351.27
2024-05-31,FIELD-003,3380.0,3751.5,67.42,3.343,240420.86
2024-05-31,FIELD-004,3142.3,4401.0,68.48,3.389,230099.69
2024-06-01,FIELD-001,3999.3,4423.0,62.6,3.31,264996.31
2024-06-01,FIELD-002,3900.2,3851.2,64.27,3.307,263401.77
2024-06-01,FIELD-003,3444.2,3805.4,59.43,3.272,217140.07
2024-06-01,FIELD-004,3096.5,4484.6,62.99,3.275,209735.6
2024-06-02,FIELD-001,4104.2,4599.9,61.61,3.33,268177.43
2024-06-02,FIELD-002,3877.1,3966.4,63.75,3.316,260317.71
2024-06-02,FIELD-003,2895.6,3332.6,59.11,3.283,182099.84
2024-06-02,FIELD-004,3092.1,4280.9,61.43,3.333,204215.94
2024-06-03,FIELD-001,4217.8,4609.8,62.2,3.287,277499.57
2024-06-03,FIELD-002,3930.1,3755.4,64.4,3.294,265468.73
2024-06-03,FIELD-003,3197.1,3625.6,59.65,3.314,202722.25
2024-06-03,FIELD-004,3009.6,4159.0,62.26,3.278,201010.9
2024-06-04,FIELD-001,4129.4,4478.9,62.38,3.292,272336.51
2024-06-04,FIELD-002,3798.7,3586.6,64.2,3.255,255550.92
2024-06-04,FIELD-003,3333.6,3570.4,59.92,3.322,211610.18
2024-06-04,FIELD-004,3028.4,4132.9,62.48,3.396,203249.76
2024-06-05,FIELD-001,3832.2,4156.1,62.0,3.355,251540.12
2024-06-05,FIELD-002,3717.2,3696.4,64.78,3.294,252976.16
2024-06-05,FIELD-003,3423.9,3599.9,59.42,3.321,215403.41
2024-06-05,FIELD-004,3140.1,4326.7,62.03,3.262,208894.1
2024-06-06,FIELD-001,4102.9,4471.3,61.69,3.315,267930.26
2024-06-06,FIELD-002,3867.2,3834.8,63.01,3.324,256419.15
2024-06-06,FIELD-003,3519.2,3810.6,60.1,3.285,224021.74
2024-06-06,FIELD-004,3054.2,4224.7,62.63,3.357,205466.86
2024-06-07,FIELD-001,4153.6,4513.7,62.4,3.32,274170.12
2024-06-07,FIELD-002,3772.8,3666.8,63.12,3.398,250598.92
2024-06-07,FIELD-003,3488.1,3889.6,60.49,3.294,223807.51
2024-06-07,FIELD-004,2968.7,4130.2,61.91,3.283,197351.66
2024-06-08,FIELD-001,4131.9,4423.5,62.07,3.329,271192.86
2024-06-08,FIELD-002,3855.1,3605.7,62.95,3.291,254544.9
2024-06-08,FIELD-003,3428.0,3686.3,59.44,3.247,215729.74
2024-06-08,FIELD-004,3044.0,4158.7,61.32,3.292,200348.52
2024-06-09,FIELD-001,4005.8,4416.6,61.28,3.321,260142.95
2024-06-09,FIELD-002,3857.7,3731.0,63.26,3.313,256398.9
2024-06-09,FIELD-003,3433.1,3719.2,60.48,3.294,219884.93
2024-06-09,FIELD-004,3080.1,4104.0,61.99,3.338,204634.55
2024-06-10,FIELD-001,4100.4,4458.0,62.93,3.282,272669.33
2024-06-10,FIELD-002,3150.1,3186.4,62.89,3.338,208745.99
2024-06-10,FIELD-003,3454.2,3735.6,60.31,3.3,220650.28
2024-06-10,FIELD-004,3071.5,4299.9,62.71,3.282,206726.04
2024-06-11,FIELD-001,4139.3,4377.9,62.21,3.307,271983.57
2024-06-11,FIELD-002,3856.5,3807.3,63.69,3.301,258188.38
2024-06-11,FIELD-003,2806.0,3116.9,60.3,3.294,179468.87
2024-06-11,FIELD-004,1900.9,2742.2,62.46,3.248,127636.88
2024-06-12,FIELD-001,4034.6,4552.4,62.07,3.323,265555.25
2024-06-12,FIELD-002,3862.1,3811.6,63.85,3.382,259485.92
2024-06-12,FIELD-003,3355.2,3705.2,59.66,3.33,212509.55
2024-06-12,FIELD-004,2901.0,4113.8,61.9,3.334,193287.31
2024-06-13,FIELD-001,4083.9,4639.7,62.86,3.279,271927.53
2024-06-13,FIELD-002,3797.6,3673.6,63.28,3.294,252412.97
2024-06-13,FIELD-003,3426.1,3727.1,58.96,3.329,214410.37
2024-06-13,FIELD-004,3103.1,4309.1,62.56,3.285,208285.33
2024-06-14,FIELD-001,4055.1,4528.7,61.36,3.299,263761.12
2024-06-14,FIELD-002,3834.1,3551.8,63.15,3.281,253776.87
2024-06-14,FIELD-003,3545.1,3744.1,59.98,3.337,225129.16
2024-06-14,FIELD-004,3047.5,4022.2,62.32,3.299,203189.44
2024-06-15,FIELD-001,4017.9,4541.1,61.53,3.298,262197.93
2024-06-15,FIELD-002,3712.2,3595.9,63.3,3.316,246906.26
2024-06-15,FIELD-003,3378.9,3655.8,59.49,3.316,213133.39
2024-06-15,FIELD-004,3131.4,4385.7,62.13,3.362,209298.61
2024-06-16,FIELD-001,4088.2,4335.1,62.02,3.304,267873.33
2024-06-16,FIELD-002,3665.0,3413.6,63.4,3.251,243458.61
2024-06-16,FIELD-003,3494.9,3780.7,58.64,3.371,217685.68
2024-06-16,FIELD-004,3065.8,4240.9,61.66,3.308,203066.13
2024-06-17,FIELD-001,4038.8,4230.5,62.52,3.368,266754.1
2024-06-17,FIELD-002,3733.3,3562.1,63.85,3.288,250083.39
2024-06-17,FIELD-003,3451.2,3803.2,60.39,3.317,221033.18
2024-06-17,FIELD-004,2857.7,4012.0,61.97,3.33,190451.63
2024-06-18,FIELD-001,3972.6,4335.5,62.11,3.37,261348.82
2024-06-18,FIELD-002,3939.2,3816.2,63.17,3.3,261432.72
2024-06-18,FIELD-003,3416.6,3616.1,59.37,3.35,214957.48
2024-06-18,FIELD-004,3030.5,4065.4,62.14,3.22,201405.86
2024-06-19,FIELD-001,4053.4,4472.2,62.55,3.357,268553.35
2024-06-19,FIELD-002,3783.4,3768.6,63.06,3.301,251021.35
2024-06-19,FIELD-003,3199.4,3476.7,59.65,3.3,202317.32
2024-06-19,FIELD-004,2973.3,4045.3,63.35,3.375,202011.44
2024-06-20,FIELD-001,3988.2,4306.2,62.78,3.352,264813.58
2024-06-20,FIELD-002,3791.4,3858.1,64.0,3.293,255354.32
2024-06-20,FIELD-003,3370.8,3579.6,60.04,3.309,214227.73
2024-06-20,FIELD-004,2994.0,4253.5,61.37,3.363,198046.3
2024-06-21,FIELD-001,2989.4,3259.1,62.71,3.391,198516.88
2024-06-21,FIELD-002,3814.6,3707.5,63.47,3.339,254492.0
2024-06-21,FIELD-003,3385.5,3550.6,60.1,3.273,215089.66
2024-06-21,FIELD-004,3029.6,4141.9,62.62,3.291,203344.54
2024-06-22,FIELD-001,4007.8,4378.2,62.32,3.327,264332.37
2024-06-22,FIELD-002,2640.1,2578.9,63.03,3.313,174949.4
2024-06-22,FIELD-003,3359.7,3622.5,59.04,3.296,210296.45
2024-06-22,FIELD-004,2538.0,3573.8,63.02,3.291,171706.14
2024-06-23,FIELD-001,4067.2,4491.3,62.51,3.293,269030.52
2024-06-23,FIELD-002,3799.8,3728.7,63.16,3.292,252270.25
2024-06-23,FIELD-003,3364.3,3679.6,59.51,3.335,212480.96
2024-06-23,FIELD-004,2277.7,3040.5,62.94,3.293,153370.8
2024-06-24,FIELD-001,4049.6,4622.9,62.0,3.257,266131.99
2024-06-24,FIELD-002,3640.6,3512.4,63.62,3.333,243321.8
2024-06-24,FIELD-003,3362.2,3662.7,59.15,3.317,211023.31
2024-06-24,FIELD-004,3045.5,4152.6,62.35,3.347,203785.68
2024-06-25,FIELD-001,4119.8,4457.6,62.44,3.344,272146.53
2024-06-25,FIELD-002,3753.8,3546.3,62.86,3.246,247475.16
2024-06-25,FIELD-003,3426.8,3688.3,59.26,3.285,215188.23
2024-06-25,FIELD-004,2967.0,4114.2,61.76,3.395,197209.63
2024-06-26,FIELD-001,3966.4,4314.1,62.72,3.28,262922.86
2024-06-26,FIELD-002,3752.7,3703.0,63.62,3.271,250859.29
2024-06-26,FIELD-003,3465.7,3798.4,59.09,3.296,217307.74
2024-06-26,FIELD-004,2954.6,4062.2,62.89,3.32,199301.3
2024-06-27,FIELD-001,3990.5,4306.1,62.39,3.323,263276.47
2024-06-27,FIELD-002,3704.7,3556.8,63.82,3.271,248068.25
2024-06-27,FIELD-003,1334.0,1424.3,59.78,3.374,84552.11
2024-06-27,FIELD-004,2955.2,4124.6,62.4,3.314,198073.4
2024-06-28,FIELD-001,3923.2,4248.4,61.82,3.311,256598.68
2024-06-28,FIELD-002,3697.0,3603.5,63.56,3.279,246797.2
2024-06-28,FIELD-003,258.8,285.1,60.41,3.358,16591.47
2024-06-28,FIELD-004,3014.4,4077.2,62.88,3.315,203061.39
2024-06-29,FIELD-001,4140.5,4468.5,62.89,3.294,275115.28
2024-06-29,FIELD-002,3650.4,3488.7,62.93,3.297,241221.92
2024-06-29,FIELD-003,1915.7,2017.8,59.66,3.334,121018.01
2024-06-29,FIELD-004,3055.9,4328.5,62.38,3.295,204889.45
2024-06-30,FIELD-001,3983.8,4363.5,61.94,3.3,261156.12
2024-06-30,FIELD-002,3726.5,3624.9,63.56,3.341,248967.13
2024-06-30,FIELD-003,3305.7,3541.5,59.33,3.265,207690.18
2024-06-30,FIELD-004,2956.3,3786.7,62.51,3.298,197286.85
2024-07-01,FIELD-001,4048.3,4413.8,65.24,2.815,276535.94
2024-07-01,FIELD-002,3774.2,3651.7,66.54,2.809,261392.89
2024-07-01,FIELD-003,3470.4,3733.7,62.97,2.771,228877.17
2024-07-01,FIELD-004,2878.0,3931.7,66.14,2.862,201603.45
2024-07-02,FIELD-001,2992.6,2874.6,64.99,2.814,202578.2
2024-07-02,FIELD-002,3746.1,3656.7,66.89,2.864,261049.42
2024-07-02,FIELD-003,3437.4,3843.8,63.14,2.801,227803.92
2024-07-02,FIELD-004,1757.7,2410.2,66.62,2.819,123892.33
2024-07-03,FIELD-001,4032.0,4640.0,65.01,2.808,275149.44
2024-07-03,FIELD-002,2930.8,2756.2,66.69,2.799,203169.66
2024-07-03,FIELD-003,3291.2,3677.7,63.28,2.821,218641.93
2024-07-03,FIELD-004,2998.3,4147.3,65.87,2.798,209102.17
2024-07-04,FIELD-001,4053.8,4414.6,65.27,2.847,277159.89
2024-07-04,FIELD-002,3708.0,3577.2,67.66,2.8,260899.44
2024-07-04,FIELD-003,3312.9,3548.8,62.38,2.846,216758.59
2024-07-04,FIELD-004,2079.9,2865.9,65.39,2.842,144149.55
2024-07-05,FIELD-001,4007.5,4419.7,64.94,2.853,272856.45
2024-07-05,FIELD-002,3148.7,3257.9,66.2,2.755,217419.45
2024-07-05,FIELD-003,3257.5,3582.4,62.86,2.856,214997.78
2024-07-05,FIELD-004,3012.0,4569.2,65.13,2.839,209143.52
2024-07-06,FIELD-001,4000.2,4470.7,65.49,2.877,274835.3
2024-07-06,FIELD-002,3784.1,3741.9,67.0,2.786,263959.63
2024-07-06,FIELD-003,2859.9,3069.0,62.36,2.807,186958.05
2024-07-06,FIELD-004,2577.8,3641.9,65.31,2.831,178666.34
2024-07-07,FIELD-001,3975.3,4400.4,64.96,2.777,270455.4
2024-07-07,FIELD-002,3715.8,3782.3,67.31,2.831,260818.19
2024-07-07,FIELD-003,3378.9,3763.7,63.16,2.84,224100.23
2024-07-07,FIELD-004,3029.0,4136.0,65.54,2.872,210399.25
