date,well_id,operating_hours,downtime_hours,oil_production_bbl,gas_production_mcf,water_production_bbl,pressure_psi,temperature_c,water_cut_pct,potential_production_bbl,dq_flag
2024-09-18,WELL-0041,24.0,0.0,363.4,441.9,145.5,3868.7,74.6,28.59,363.4,
2024-09-19,WELL-0041,24.0,0.0,360.0,389.3,142.2,4036.6,76.2,28.32,363.8,
2024-09-20,WELL-0041,24.0,0.0,377.6,419.5,159.1,3955.8,77.0,29.64,377.6,
2024-09-21,WELL-0041,24.0,0.0,362.4,417.4,132.8,3760.5,78.9,26.82,366.3,
2024-09-22,WELL-0041,24.0,0.0,345.5,392.6,143.1,3953.7,76.1,29.29,353.6,
2024-09-23,WELL-0041,24.0,0.0,389.1,429.2,158.3,3862.0,77.5,28.92,389.1,
2024-09-24,WELL-0041,24.0,0.0,339.5,374.0,143.4,3852.8,77.7,29.7,371.9,
2024-09-25,WELL-0041,24.0,0.0,375.5,438.7,158.0,3869.4,75.6,29.62,377.5,
2024-09-26,WELL-0041,24.0,0.0,377.0,447.4,161.8,3805.7,76.6,30.03,394.0,
2024-09-27,WELL-0041,24.0,0.0,350.6,407.8,155.1,3942.2,75.9,30.67,373.2,
2024-09-28,WELL-0041,24.0,0.0,360.6,446.8,132.4,4012.3,76.3,26.86,379.7,
2024-09-29,WELL-0041,24.0,0.0,363.2,400.3,139.2,3905.6,75.8,27.71,384.2,
2024-09-30,WELL-0041,24.0,0.0,364.2,404.9,145.2,3869.6,76.6,28.5,388.5,
2024-10-01,WELL-0041,24.0,0.0,388.2,456.0,164.8,3876.6,75.5,29.8,391.8,
2024-10-02,WELL-0041,20.92,3.08,325.9,396.8,125.1,4030.5,76.9,27.74,376.4,
2024-10-03,WELL-0041,20.18,3.82,289.9,350.5,113.9,3858.7,78.2,28.21,373.3,
2024-10-04,WELL-0041,24.0,0.0,343.7,400.5,137.3,3903.6,77.0,28.54,370.4,
2024-10-06,WELL-0041,24.0,0.0,379.8,487.2,160.0,3933.3,76.0,29.64,382.4,
2024-10-07,WELL-0041,24.0,0.0,357.8,399.2,144.6,3911.1,76.5,28.78,380.5,
2024-10-08,WELL-0041,24.0,0.0,356.8,421.4,156.3,3879.4,78.6,30.46,366.3,
2024-10-09,WELL-0041,24.0,0.0,377.7,456.2,155.9,3898.5,80.3,29.22,381.8,
2024-10-10,WELL-0041,24.0,0.0,387.5,470.8,170.4,3891.2,78.6,30.54,387.5,
2024-10-11,WELL-0041,24.0,0.0,378.6,435.8,149.4,4016.9,77.6,28.3,394.5,
2024-10-12,WELL-0041,24.0,0.0,328.8,400.1,131.1,3871.8,74.6,28.51,344.8,
2024-10-13,WELL-0041,24.0,0.0,369.7,431.7,144.7,3957.8,74.1,28.13,376.7,
2024-10-14,WELL-0041,19.18,4.82,291.6,345.7,111.3,3906.4,75.7,27.62,365.2,
2024-10-15,WELL-0041,24.0,0.0,366.3,423.3,146.9,3870.4,78.0,28.62,366.3,
2024-10-16,WELL-0041,24.0,0.0,373.0,424.0,146.1,3776.6,75.7,28.14,379.8,
2024-10-17,WELL-0041,24.0,0.0,373.0,475.1,151.9,3949.8,75.8,28.94,376.7,
2024-10-18,WELL-0041,24.0,0.0,361.4,446.3,144.6,3869.3,75.7,28.58,380.3,
2024-10-19,WELL-0041,24.0,0.0,355.8,437.6,144.4,3913.0,76.1,28.87,364.5,
2024-10-20,WELL-0041,24.0,0.0,366.5,447.0,153.1,3972.3,77.8,29.46,369.5,
2024-10-21,WELL-0041,18.88,5.12,279.1,311.7,119.8,3839.5,77.1,30.03,379.6,
2024-10-22,WELL-0041,24.0,0.0,365.4,455.4,146.4,3923.0,76.9,28.6,375.0,
2024-10-23,WELL-0041,14.63,9.37,216.1,258.5,91.4,3894.3,75.6,29.72,357.7,
2024-10-24,WELL-0041,24.0,0.0,343.5,394.0,146.7,3943.4,75.8,29.93,377.1,
2024-10-25,WELL-0041,24.0,0.0,347.2,411.0,142.4,3970.7,75.9,29.08,353.8,
2024-10-26,WELL-0041,24.0,0.0,340.7,362.4,138.0,3933.2,75.9,28.83,349.8,
2024-10-27,WELL-0041,24.0,0.0,348.2,387.2,145.0,3922.8,75.4,29.4,381.7,
2024-10-28,WELL-0041,24.0,0.0,341.2,407.5,154.0,3882.0,77.8,31.1,361.5,
2024-10-29,WELL-0041,10.38,13.62,159.3,189.4,66.1,3972.8,76.1,29.33,368.3,
2024-10-30,WELL-0041,0.0,24.0,0.0,0.0,0.0,3979.9,77.7,0.0,369.2,
2024-10-31,WELL-0041,0.0,24.0,0.0,0.0,0.0,3862.8,76.2,0.0,379.8,
2024-11-01,WELL-0041,0.0,24.0,0.0,0.0,0.0,4029.5,76.5,0.0,362.4,
2024-11-02,WELL-0041,0.0,24.0,0.0,0.0,0.0,3879.6,76.8,0.0,356.7,
2024-11-03,WELL-0041,0.0,24.0,0.0,0.0,0.0,3923.0,76.6,0.0,358.0,
2024-11-04,WELL-0041,0.0,24.0,0.0,0.0,0.0,3948.0,74.8,0.0,372.3,
2024-11-05,WELL-0041,2.8,21.2,39.0,43.9,18.0,3925.7,76.0,31.58,345.3,
2024-11-06,WELL-0041,24.0,0.0,351.4,414.0,141.5,3901.3,75.4,28.71,359.5,
2024-11-07,WELL-0041,24.0,0.0,339.9,388.5,136.0,3885.7,76.3,28.58,349.3,
2024-11-08,WELL-0041,24.0,0.0,340.1,393.9,136.5,3813.5,75.8,28.64,344.3,
2024-11-09,WELL-0041,24.0,0.0,333.8,394.7,142.6,4025.9,77.4,29.93,343.4,
2024-11-10,WELL-0041,24.0,0.0,308.6,353.8,130.1,3947.7,76.3,29.66,345.4,
2024-11-11,WELL-0041,24.0,0.0,358.6,444.7,149.8,3916.6,77.4,29.46,372.7,
2024-11-12,WELL-0041,24.0,0.0,353.1,385.8,148.5,4015.9,74.9,29.61,353.1,
2024-11-13,WELL-0041,24.0,0.0,337.0,395.2,154.5,3969.7,77.5,31.43,340.6,
2024-11-14,WELL-0041,24.0,0.0,341.1,347.8,149.2,3876.2,78.4,30.43,351.5,
2024-11-15,WELL-0041,24.0,0.0,356.7,395.7,153.6,3953.8,75.8,30.1,356.7,
2024-11-16,WELL-0041,24.0,0.0,355.6,427.3,150.5,3806.3,76.7,29.74,367.4,
2024-11-17,WELL-0041,24.0,0.0,353.0,441.7,148.4,3817.4,73.2,29.6,357.9,
2024-11-18,WELL-0041,24.0,0.0,365.7,409.8,156.4,3872.8,76.1,29.96,367.5,
2024-11-19,WELL-0041,24.0,0.0,353.3,444.5,148.9,3870.3,76.7,29.65,367.3,
2024-11-20,WELL-0041,24.0,0.0,329.5,386.8,151.1,3855.7,76.0,31.44,337.9,
2024-11-21,WELL-0041,24.0,0.0,346.6,402.3,134.5,3864.6,76.4,27.96,354.5,
2024-11-22,WELL-0041,24.0,0.0,334.7,367.8,146.0,3867.2,77.7,30.37,358.0,
2024-11-23,WELL-0041,24.0,0.0,358.9,431.8,151.5,3779.5,74.4,29.68,360.6,
2024-11-24,WELL-0041,24.0,0.0,342.1,416.0,171.7,3915.1,75.4,33.42,351.0,
2024-11-25,WELL-0041,24.0,0.0,346.2,410.8,153.1,3820.1,76.3,30.66,349.0,
2024-11-26,WELL-0041,24.0,0.0,327.8,381.3,144.7,3833.8,76.4,30.62,345.8,
2024-11-27,WELL-0041,24.0,0.0,353.7,430.6,156.4,3915.3,75.1,30.66,355.1,
2024-11-28,WELL-0041,24.0,0.0,332.8,377.3,152.6,3938.4,76.6,31.44,332.8,
2024-11-29,WELL-0041,24.0,0.0,324.1,386.6,137.3,3773.6,74.4,29.76,348.1,
2024-11-30,WELL-0041,24.0,0.0,333.4,408.3,150.9,3927.6,76.1,31.16,333.4,
2024-12-01,WELL-0041,21.92,2.08,298.8,358.7,136.4,3840.4,77.1,31.34,333.9,
2024-12-02,WELL-0041,24.0,0.0,341.7,407.1,143.5,3859.8,75.5,29.58,347.2,
2024-12-03,WELL-0041,24.0,0.0,333.0,368.3,139.3,4010.2,75.6,29.49,352.2,
2024-12-04,WELL-0041,24.0,0.0,325.2,393.3,139.0,3981.1,77.4,29.94,340.4,
2024-12-05,WELL-0041,24.0,0.0,354.0,427.8,157.9,3955.3,77.3,30.85,354.0,
2024-12-06,WELL-0041,24.0,0.0,347.2,427.6,150.6,3855.3,74.3,30.25,347.2,
2024-12-07,WELL-0041,20.47,3.53,270.9,320.2,124.1,3915.9,76.1,31.42,342.2,
2024-12-08,WELL-0041,24.0,0.0,337.6,398.2,150.1,3916.3,77.3,30.78,357.5,
2024-12-09,WELL-0041,24.0,0.0,348.7,411.3,153.2,3921.7,75.3,30.52,354.9,
2024-12-10,WELL-0041,19.92,4.08,268.3,315.0,118.2,3726.7,75.4,30.58,349.0,
2024-12-11,WELL-0041,24.0,0.0,342.0,421.4,149.7,3859.1,77.9,30.45,354.6,
2024-12-12,WELL-0041,24.0,0.0,339.4,398.2,143.4,3874.8,76.2,29.7,363.4,
2024-12-13,WELL-0041,19.29,4.71,270.9,305.1,121.6,3982.8,75.0,30.98,349.8,
2024-12-14,WELL-0041,24.0,0.0,340.0,375.7,155.0,3810.2,74.4,31.31,349.3,
2024-12-15,WELL-0041,24.0,0.0,334.2,388.2,148.2,3917.8,76.1,30.72,343.8,
2024-12-16,WELL-0041,24.0,0.0,326.1,384.3,142.4,3932.5,78.5,30.39,337.2,
2024-12-17,WELL-0041,24.0,0.0,335.2,422.7,144.0,3805.3,76.6,30.05,356.2,
2024-12-18,WELL-0041,24.0,0.0,312.7,359.8,136.9,3867.4,76.1,30.45,327.3,
2024-12-19,WELL-0041,24.0,0.0,325.4,391.6,144.9,3921.1,74.1,30.81,359.0,
2024-12-20,WELL-0041,24.0,0.0,343.4,395.4,151.7,4018.4,75.7,30.64,343.4,
2024-12-21,WELL-0041,24.0,0.0,342.0,426.0,142.8,3801.3,78.0,29.46,348.0,
2024-12-22,WELL-0041,24.0,0.0,334.9,400.2,145.3,4029.1,78.6,30.26,345.2,
2024-12-23,WELL-0041,22.72,1.28,322.6,375.6,148.1,3984.1,77.8,31.46,350.6,
2024-12-24,WELL-0041,24.0,0.0,336.7,397.3,150.3,3926.2,78.0,30.86,356.7,
2024-12-25,WELL-0041,24.0,0.0,311.3,345.0,145.1,3829.7,75.1,31.79,312.4,
2024-12-26,WELL-0041,24.0,0.0,329.1,409.7,155.9,3917.6,79.0,32.14,329.1,
2024-12-27,WELL-0041,12.21,11.79,160.8,172.7,69.6,3918.5,76.4,30.21,338.5,
2024-12-28,WELL-0041,24.0,0.0,337.8,376.7,159.0,3987.4,76.8,32.0,337.8,
2024-12-29,WELL-0041,24.0,0.0,313.8,393.7,134.7,3747.5,75.2,30.03,337.5,
2024-12-30,WELL-0041,24.0,0.0,337.9,390.4,146.8,3769.9,76.0,30.29,339.3,
2024-12-31,WELL-0041,24.0,0.0,330.6,416.9,145.9,3878.0,76.8,30.62,354.1,
2022-11-21,WELL-0042,24.0,0.0,728.6,459.4,225.8,2493.4,77.6,23.66,757.4,
2022-11-22,WELL-0042,20.86,3.14,535.2,347.9,177.3,2475.6,77.9,24.88,681.1,
2022-11-23,WELL-0042,24.0,0.0,734.1,489.0,223.5,2579.1,78.2,23.34,768.2,
2022-11-24,WELL-0042,19.02,4.98,562.4,350.6,178.7,2640.6,77.8,24.11,731.3,
2022-11-25,WELL-0042,24.0,0.0,774.3,481.6,271.7,2598.4,77.55,25.98,774.3,temperature_c_imputed
2022-11-26,WELL-0042,15.25,8.75,484.6,279.4,154.6,2569.1,77.3,24.19,774.5,
2022-11-27,WELL-0042,24.0,0.0,743.3,465.5,240.4,2518.2,77.6,24.44,743.3,
2022-11-28,WELL-0042,24.0,0.0,721.9,448.6,250.5,2504.3,76.3,25.76,748.3,
2022-11-29,WELL-0042,24.0,0.0,703.6,462.7,228.1,2636.7,77.1,24.48,745.5,
2022-11-30,WELL-0042,24.0,0.0,778.7,455.9,228.9,2537.2,76.8,22.72,778.7,
2022-12-01,WELL-0042,24.0,0.0,720.0,466.9,245.2,2574.0,80.5,25.4,753.7,
2022-12-02,WELL-0042,24.0,0.0,712.0,474.7,232.2,2573.7,77.7,24.59,734.9,
2022-12-03,WELL-0042,24.0,0.0,695.7,497.6,233.8,2535.2,78.2,25.15,732.0,
2022-12-04,WELL-0042,24.0,0.0,721.1,473.6,233.1,2509.0,76.8,24.43,728.7,
2022-12-05,WELL-0042,24.0,0.0,708.1,462.3,209.7,2559.1,78.4,22.85,747.7,
2022-12-06,WELL-0042,24.0,0.0,738.1,462.1,226.9,2647.7,79.6,23.51,740.1,
2022-12-07,WELL-0042,24.0,0.0,689.8,466.0,244.6,2623.0,79.9,26.18,737.3,
2022-12-08,WELL-0042,17.77,6.23,563.4,354.3,179.1,2551.6,78.7,24.12,761.0,
2022-12-09,WELL-0042,24.0,0.0,689.4,450.1,214.0,2532.9,78.8,23.69,697.9,
2022-12-10,WELL-0042,24.0,0.0,686.4,443.8,223.1,2603.4,76.1,24.53,741.0,
2022-12-11,WELL-0042,24.0,0.0,721.4,450.8,237.6,2460.9,80.5,24.78,750.2,
2022-12-12,WELL-0042,24.0,0.0,736.1,439.2,257.6,2486.7,79.7,25.92,745.3,
2022-12-13,WELL-0042,24.0,0.0,712.3,463.3,245.0,2586.9,75.5,25.59,749.7,
2022-12-14,WELL-0042,24.0,0.0,769.4,544.5,229.3,2606.0,78.2,22.96,783.8,
2022-12-15,WELL-0042,16.68,7.32,508.3,324.6,174.4,2490.3,78.6,25.55,742.1,
2022-12-16,WELL-0042,17.29,6.71,512.4,342.3,168.3,2514.0,80.6,24.72,713.3,
2022-12-17,WELL-0042,24.0,0.0,702.3,431.5,234.2,2518.5,80.2,25.01,748.5,
2022-12-18,WELL-0042,24.0,0.0,731.9,461.9,222.0,2532.1,79.6,23.27,749.6,
2022-12-19,WELL-0042,18.43,5.57,532.5,355.5,180.2,2498.7,78.9,25.28,716.9,
2022-12-20,WELL-0042,24.0,0.0,716.6,444.3,248.0,2678.3,76.9,25.71,723.9,
2022-12-21,WELL-0042,24.0,0.0,734.4,478.2,271.3,2540.8,77.9,26.98,742.8,
2022-12-22,WELL-0042,24.0,0.0,740.5,437.1,249.2,2644.2,79.1,25.18,740.5,
2022-12-23,WELL-0042,24.0,0.0,770.6,547.5,240.5,2607.9,80.1,23.79,770.6,
2022-12-24,WELL-0042,24.0,0.0,716.6,469.5,241.0,2555.3,78.9,25.17,740.2,
2022-12-25,WELL-0042,24.0,0.0,710.6,419.1,242.2,2557.8,77.7,25.42,721.8,
2022-12-26,WELL-0042,24.0,0.0,736.6,462.9,240.7,2479.5,77.2,24.63,740.9,
2022-12-27,WELL-0042,0.0,24.0,0.0,0.0,0.0,2543.1,79.4,0.0,733.2,
2022-12-28,WELL-0042,0.97,23.03,28.8,18.2,9.3,2557.1,79.0,24.41,724.4,
2022-12-29,WELL-0042,21.43,2.57,618.0,411.8,206.5,2522.0,77.4,25.05,724.2,
2022-12-30,WELL-0042,24.0,0.0,742.2,462.1,230.9,2458.2,79.7,23.73,749.6,
2022-12-31,WELL-0042,24.0,0.0,738.7,474.8,231.8,2562.4,78.5,23.88,738.7,
2023-01-01,WELL-0042,24.0,0.0,736.3,452.5,246.0,2483.4,79.3,25.04,757.7,
2023-01-02,WELL-0042,24.0,0.0,737.7,524.6,263.7,2538.7,77.3,26.33,745.6,
2023-01-03,WELL-0042,24.0,0.0,756.3,497.8,235.1,2503.4,78.3,23.71,756.9,
2023-01-04,WELL-0042,24.0,0.0,706.4,447.6,207.6,2533.7,79.7,22.71,741.8,
2023-01-05,WELL-0042,24.0,0.0,696.2,467.2,240.4,2631.1,76.4,25.67,749.4,
2023-01-06,WELL-0042,24.0,0.0,705.8,428.0,233.7,2538.5,76.6,24.87,720.0,
2023-01-07,WELL-0042,24.0,0.0,675.8,402.0,241.9,2636.7,77.5,26.36,708.4,
2023-01-08,WELL-0042,24.0,0.0,740.3,517.9,246.7,2553.7,79.1,24.99,770.5,
2023-01-09,WELL-0042,24.0,0.0,647.6,408.7,244.2,2458.7,78.0,27.38,681.6,
2023-01-10,WELL-0042,24.0,0.0,694.5,451.2,231.0,2551.4,77.4,24.96,702.6,
2023-01-11,WELL-0042,24.0,0.0,728.9,500.5,234.2,2606.6,77.8,24.32,730.1,
2023-01-12,WELL-0042,18.95,5.05,555.6,373.5,187.1,2540.0,77.2,25.19,733.6,
2023-01-13,WELL-0042,24.0,0.0,709.7,457.0,244.3,2542.5,78.3,25.61,739.0,
2023-01-14,WELL-0042,9.6,14.4,273.6,180.2,85.9,2602.0,78.8,23.89,715.7,
2023-01-15,WELL-0042,9.6,14.4,280.1,174.7,100.7,2529.6,76.1,26.44,721.0,
2023-01-16,WELL-0042,21.17,2.83,583.1,379.5,201.5,2492.0,77.4,25.68,704.2,
2023-01-17,WELL-0042,24.0,0.0,691.6,457.0,238.2,2614.9,82.0,25.62,691.6,
2023-01-18,WELL-0042,24.0,0.0,676.3,462.0,232.6,2639.2,77.7,25.59,712.1,
2023-01-19,WELL-0042,24.0,0.0,628.3,453.4,203.9,2583.0,78.5,24.5,665.0,
2023-01-20,WELL-0042,24.0,0.0,712.4,444.6,214.4,2632.6,78.5,23.13,724.5,
2023-01-21,WELL-0042,24.0,0.0,710.4,478.0,231.6,2532.8,77.6,24.59,722.7,
2023-01-22,WELL-0042,24.0,0.0,714.1,488.8,248.9,2596.7,76.5,25.85,750.3,
2023-01-23,WELL-0042,21.21,2.79,613.8,420.0,210.0,2564.5,79.0,25.49,694.5,
2023-01-24,WELL-0042,24.0,0.0,670.0,431.8,221.5,2608.8,79.8,24.85,670.0,
2023-01-25,WELL-0042,24.0,0.0,723.7,450.5,250.5,2616.1,79.0,25.71,756.7,
2023-01-26,WELL-0042,24.0,0.0,659.1,425.0,236.9,2479.8,78.1,26.44,697.3,
2023-01-27,WELL-0042,24.0,0.0,691.1,454.5,221.9,2552.3,75.0,24.3,696.3,
2023-01-28,WELL-0042,24.0,0.0,710.4,473.8,254.8,2527.4,78.6,26.4,710.4,
2023-01-29,WELL-0042,24.0,0.0,670.7,455.7,245.6,2574.5,79.2,26.8,695.0,
2023-01-30,WELL-0042,24.0,0.0,677.9,440.1,258.4,2554.1,79.1,27.6,702.4,
2023-01-31,WELL-0042,24.0,0.0,697.5,417.6,239.6,2560.6,77.6,25.57,697.5,
2023-02-01,WELL-0042,24.0,0.0,642.2,379.3,219.5,2572.8,79.7,25.47,674.8,
2023-02-02,WELL-0042,24.0,0.0,659.8,410.8,213.7,2541.0,76.5,24.46,696.9,
2023-02-03,WELL-0042,15.43,8.57,444.0,269.7,157.8,2635.5,77.7,26.22,699.8,
2023-02-04,WELL-0042,21.64,2.36,614.4,427.2,248.6,2560.1,78.4,28.81,706.1,
2023-02-05,WELL-0042,24.0,0.0,707.6,450.4,244.9,2563.3,78.8,25.71,722.8,
2023-02-06,WELL-0042,24.0,0.0,701.7,455.8,243.1,2557.9,76.9,25.73,715.2,
2023-02-07,WELL-0042,24.0,0.0,678.9,486.0,245.1,2515.6,78.0,26.53,717.0,
2023-02-08,WELL-0042,24.0,0.0,675.8,435.4,241.8,2539.4,77.2,26.35,696.3,
2023-02-09,WELL-0042,21.66,2.34,606.9,367.6,195.2,2554.3,77.5,24.34,672.7,
2023-02-10,WELL-0042,24.0,0.0,709.7,454.4,238.7,2582.5,78.0,25.17,711.9,
2023-02-11,WELL-0042,6.52,17.48,200.8,127.9,69.5,2535.3,79.8,25.71,747.3,
2023-02-12,WELL-0042,24.0,0.0,685.4,429.7,230.6,2533.8,78.8,25.17,734.2,
2023-02-13,WELL-0042,24.0,0.0,694.2,465.9,266.8,2583.3,78.7,27.76,725.3,
2023-02-14,WELL-0042,19.29,4.71,510.1,321.4,164.6,2579.4,77.6,24.4,689.2,
2023-02-15,WELL-0042,24.0,0.0,663.1,437.0,243.4,2520.4,79.4,26.85,668.6,
2023-02-16,WELL-0042,24.0,0.0,667.4,455.9,246.1,2535.0,78.6,26.94,692.1,
2023-02-17,WELL-0042,21.59,2.41,622.4,372.5,233.1,2591.1,78.5,27.25,693.5,
2023-02-18,WELL-0042,24.0,0.0,676.3,426.2,259.7,2500.8,75.2,27.75,715.8,
2023-02-19,WELL-0042,24.0,0.0,649.8,412.0,231.7,2580.5,79.1,26.28,703.3,
2023-02-20,WELL-0042,24.0,0.0,714.8,474.8,271.4,2549.9,80.1,27.52,714.8,
2023-02-21,WELL-0042,24.0,0.0,679.4,454.8,265.8,2528.4,81.4,28.12,698.9,
2023-02-22,WELL-0042,24.0,0.0,640.5,386.0,246.2,2576.0,78.5,27.77,667.4,
2023-02-23,WELL-0042,24.0,0.0,719.8,501.9,268.6,2550.1,78.7,27.18,719.8,
2023-02-24,WELL-0042,24.0,0.0,693.8,481.5,280.2,2499.6,77.5,28.77,740.9,
2023-02-25,WELL-0042,24.0,0.0,661.8,421.9,231.9,2499.7,79.3,25.95,687.1,
2023-02-26,WELL-0042,24.0,0.0,639.9,415.7,231.7,2479.6,81.3,26.58,664.2,
2023-02-27,WELL-0042,19.09,4.91,552.8,325.3,214.9,2509.8,75.9,27.99,698.8,
2023-02-28,WELL-0042,24.0,0.0,664.7,430.8,238.4,2499.6,78.7,26.4,676.6,
2023-03-01,WELL-0042,24.0,0.0,670.9,407.7,247.8,2533.2,80.2,26.97,697.1,
2023-03-02,WELL-0042,24.0,0.0,638.1,395.7,230.3,2669.2,78.6,26.52,687.2,
2023-03-03,WELL-0042,24.0,0.0,707.4,439.5,264.0,2500.9,79.4,27.18,721.7,
2023-03-04,WELL-0042,24.0,0.0,655.8,466.4,249.6,2579.5,77.1,27.57,683.3,
2023-03-05,WELL-0042,24.0,0.0,640.8,424.2,252.0,2663.1,79.0,28.23,664.6,
2023-03-06,WELL-0042,24.0,0.0,697.1,453.5,258.4,2513.1,77.6,27.04,697.1,
2023-03-07,WELL-0042,24.0,0.0,667.1,408.3,254.8,2395.4,80.0,27.64,679.6,
2023-03-08,WELL-0042,24.0,0.0,635.1,415.6,248.3,2554.3,78.3,28.11,652.9,
2023-03-09,WELL-0042,24.0,0.0,684.9,416.6,252.6,2556.2,77.7,26.94,693.7,
2023-03-10,WELL-0042,14.69,9.31,402.4,263.5,168.0,2587.8,78.9,29.45,702.5,
2023-03-11,WELL-0042,24.0,0.0,685.0,470.7,252.8,2512.8,78.9,26.96,690.5,
2023-03-12,WELL-0042,24.0,0.0,647.4,436.6,257.0,2580.9,76.0,28.42,658.8,
2023-03-13,WELL-0042,24.0,0.0,689.6,448.2,263.3,2602.6,76.6,27.63,699.2,
2023-03-14,WELL-0042,24.0,0.0,666.9,404.0,244.7,2531.6,77.4,26.84,676.5,
2023-03-15,WELL-0042,24.0,0.0,631.2,406.3,254.5,2430.1,78.1,28.73,670.2,
2023-03-16,WELL-0042,24.0,0.0,626.9,421.2,233.1,2581.1,79.4,27.1,656.1,
2023-03-17,WELL-0042,24.0,0.0,606.1,403.9,250.9,2604.4,78.1,29.28,658.3,temperature_c_imputed
2023-03-18,WELL-0042,24.0,0.0,662.1,432.1,266.6,2565.0,76.8,28.71,667.8,
2023-03-19,WELL-0042,24.0,0.0,613.8,425.9,217.0,2574.4,78.9,26.12,644.0,
2023-03-20,WELL-0042,19.49,4.51,510.0,312.8,188.6,2554.2,77.1,27.0,668.3,
2023-03-21,WELL-0042,24.0,0.0,663.7,421.9,270.5,2602.4,77.9,28.96,663.7,
2023-03-22,WELL-0042,24.0,0.0,604.1,386.5,246.8,2545.8,81.4,29.0,642.1,
2023-03-23,WELL-0042,21.11,2.89,566.0,350.8,227.0,2532.4,79.1,28.63,673.1,
2023-03-24,WELL-0042,24.0,0.0,656.9,459.8,244.0,2486.9,78.4,27.08,669.9,
2023-03-25,WELL-0042,24.0,0.0,620.2,393.4,241.3,2482.3,78.1,28.01,651.2,
2023-03-26,WELL-0042,24.0,0.0,652.3,406.5,270.8,2527.5,77.5,29.34,667.9,
2023-03-27,WELL-0042,24.0,0.0,659.0,469.4,247.1,2544.5,79.2,27.27,692.4,
2023-03-28,WELL-0042,24.0,0.0,584.9,356.9,243.9,2575.8,78.2,29.43,625.0,
2023-03-29,WELL-0042,19.16,4.84,502.4,331.7,189.4,2516.4,80.9,27.38,649.6,
2023-03-30,WELL-0042,24.0,0.0,648.3,406.8,259.2,2548.1,76.4,28.56,678.7,
2023-03-31,WELL-0042,24.0,0.0,615.9,403.0,251.7,2539.3,77.1,29.01,644.6,
2023-04-01,WELL-0042,24.0,0.0,629.0,419.8,256.0,2527.5,79.5,28.93,656.2,
2023-04-02,WELL-0042,24.0,0.0,603.5,393.3,234.4,2509.2,76.9,27.97,648.7,
2023-04-03,WELL-0042,24.0,0.0,643.2,426.8,247.6,2515.3,80.1,27.8,690.9,
2023-04-04,WELL-0042,24.0,0.0,626.8,392.8,247.5,2508.1,77.2,28.31,646.3,
2023-04-05,WELL-0042,24.0,0.0,654.5,434.8,266.7,2595.7,78.2,28.95,658.1,
2023-04-06,WELL-0042,24.0,0.0,676.8,491.4,261.6,2487.6,78.8,27.88,696.7,
2023-04-07,WELL-0042,24.0,0.0,635.4,416.0,253.5,2535.7,77.6,28.52,661.8,
2023-04-08,WELL-0042,24.0,0.0,614.5,457.9,259.2,2534.8,76.7,29.67,634.4,
2023-04-09,WELL-0042,24.0,0.0,668.0,418.0,259.1,2486.8,76.6,27.95,668.0,
2023-04-10,WELL-0042,24.0,0.0,684.5,418.7,303.7,2451.6,78.6,30.73,688.2,
2023-04-11,WELL-0042,24.0,0.0,650.5,431.7,267.3,2505.4,76.9,29.12,652.0,
2023-04-12,WELL-0042,24.0,0.0,639.7,418.3,278.1,2492.8,78.4,30.3,664.2,
2023-04-13,WELL-0042,20.32,3.68,568.4,377.5,219.5,2480.2,77.5,27.86,687.0,
2023-04-14,WELL-0042,16.8,7.2,460.0,306.1,195.9,2588.3,81.1,29.87,671.6,
2023-04-15,WELL-0042,24.0,0.0,641.0,413.3,273.6,2525.5,78.8,29.91,644.3,
2023-04-16,WELL-0042,24.0,0.0,658.3,461.4,240.5,2500.7,79.5,26.76,658.3,
2023-04-17,WELL-0042,24.0,0.0,645.3,459.2,283.7,2472.6,80.4,30.54,665.0,
2023-04-18,WELL-0042,24.0,0.0,683.3,405.9,265.4,2579.3,76.0,27.98,697.9,
2023-04-19,WELL-0042,24.0,0.0,609.6,366.4,252.4,2547.4,77.6,29.28,662.5,
2023-04-20,WELL-0042,24.0,0.0,659.1,415.5,266.3,2530.7,78.8,28.78,702.4,
2023-04-21,WELL-0042,24.0,0.0,642.4,456.7,286.7,2519.4,78.9,30.86,653.8,
2023-04-22,WELL-0042,24.0,0.0,643.0,419.4,247.5,2568.3,78.5,27.79,659.5,
2023-04-23,WELL-0042,18.76,5.24,490.1,306.2,204.2,2538.2,79.3,29.41,648.8,
2023-04-24,WELL-0042,24.0,0.0,634.1,455.2,247.3,2483.4,79.3,28.06,649.0,
2023-04-25,WELL-0042,24.0,0.0,650.8,430.1,261.8,2531.0,78.2,28.69,664.9,
2023-04-26,WELL-0042,24.0,0.0,666.6,446.9,274.7,2536.6,79.5,29.18,673.4,
2023-04-27,WELL-0042,24.0,0.0,683.3,403.2,302.6,2470.3,78.9,30.69,688.8,
2023-04-28,WELL-0042,24.0,0.0,655.2,459.4,280.9,2523.1,76.9,30.01,663.1,
2023-04-29,WELL-0042,24.0,0.0,613.8,412.0,277.7,2547.2,77.4,31.15,683.8,
2023-04-30,WELL-0042,24.0,0.0,626.3,391.0,269.0,2488.5,78.6,30.05,626.3,
2023-05-01,WELL-0042,24.0,0.0,639.2,420.1,260.6,2600.2,77.6,28.96,662.6,
2023-05-02,WELL-0042,24.0,0.0,576.9,374.3,246.3,2525.3,77.9,29.92,613.2,
