timestamp,equipment_id,temperature_c,pressure_psi,vibration_mm_s,flow_rate,energy_consumption_kwh,operating_hours
2022-04-28 06:00:00,EQ-0039,68.03,900.0,2.555,46.44,634.0,6.26
2022-04-28 18:00:00,EQ-0039,67.39,893.0,2.7,45.07,625.8,6.26
2022-04-29 06:00:00,EQ-0039,64.33,869.2,2.794,90.11,1399.8,12.0
2022-04-29 18:00:00,EQ-0039,62.65,883.1,2.653,94.46,1251.9,12.0
2022-04-30 06:00:00,EQ-0039,64.92,901.5,2.635,93.12,1191.1,12.0
2022-04-30 18:00:00,EQ-0039,64.01,921.5,2.605,89.02,1304.1,12.0
2022-05-01 06:00:00,EQ-0039,63.67,919.7,2.578,89.93,1186.0,12.0
2022-05-01 18:00:00,EQ-0039,64.58,914.5,2.506,91.05,1189.4,12.0
2022-05-02 06:00:00,EQ-0039,68.16,912.8,2.628,90.26,1163.3,12.0
2022-05-02 18:00:00,EQ-0039,67.83,944.4,2.773,90.8,1135.0,12.0
2022-05-03 06:00:00,EQ-0039,66.45,897.0,2.761,92.79,1189.5,12.0
2022-05-03 18:00:00,EQ-0039,68.43,890.6,2.903,89.11,1237.5,12.0
2022-05-04 06:00:00,EQ-0039,65.53,890.8,2.699,91.55,1180.6,12.0
2022-05-04 18:00:00,EQ-0039,67.63,894.0,2.695,90.28,1187.4,12.0
2022-05-05 06:00:00,EQ-0039,67.82,891.4,2.61,89.68,1187.9,12.0
2022-05-05 18:00:00,EQ-0039,68.1,899.5,2.517,94.29,1157.3,12.0
2022-05-06 06:00:00,EQ-0039,68.35,908.6,2.68,88.41,1211.0,12.0
2022-05-06 18:00:00,EQ-0039,66.61,904.6,2.242,89.23,1168.8,12.0
2022-05-07 06:00:00,EQ-0039,66.4,893.5,2.44,93.46,1244.5,12.0
2022-05-07 18:00:00,EQ-0039,63.32,895.9,2.373,87.66,1132.1,12.0
2022-05-08 06:00:00,EQ-0039,64.38,883.8,2.309,89.37,1133.6,12.0
2022-05-08 18:00:00,EQ-0039,64.88,902.6,2.223,85.52,1254.9,12.0
2022-05-09 06:00:00,EQ-0039,64.39,928.2,2.3,90.59,1203.1,12.0
2022-05-09 18:00:00,EQ-0039,65.64,907.2,2.316,89.12,1217.1,12.0
2022-05-10 06:00:00,EQ-0039,,906.3,2.34,88.32,1245.2,12.0
2022-05-10 18:00:00,EQ-0039,66.39,886.8,2.374,90.9,1168.4,12.0
2022-05-11 06:00:00,EQ-0039,67.0,899.6,2.472,92.25,1149.7,12.0
2022-05-11 18:00:00,EQ-0039,66.35,904.4,2.357,90.68,1294.7,12.0
2022-05-12 06:00:00,EQ-0039,65.99,891.7,2.343,92.89,1114.6,12.0
2022-05-12 18:00:00,EQ-0039,66.73,904.3,2.471,88.63,1124.1,12.0
2022-05-13 06:00:00,EQ-0039,65.82,911.0,2.473,87.53,1225.5,12.0
2022-05-13 18:00:00,EQ-0039,65.38,890.5,2.888,88.32,1134.1,12.0
2022-05-14 06:00:00,EQ-0039,66.17,896.5,2.756,86.95,1155.2,12.0
2022-05-14 18:00:00,EQ-0039,65.01,895.3,2.726,88.52,1180.4,12.0
2022-05-15 06:00:00,EQ-0039,64.53,895.2,2.769,89.99,1223.1,12.0
2022-05-15 18:00:00,EQ-0039,,901.1,2.59,89.86,1257.8,12.0
2022-05-16 06:00:00,EQ-0039,62.39,907.0,2.547,91.51,1160.2,12.0
2022-05-16 18:00:00,EQ-0039,63.04,907.4,2.32,90.72,1209.2,12.0
2022-05-17 06:00:00,EQ-0039,63.24,898.6,2.314,93.02,1193.2,12.0
2022-05-17 18:00:00,EQ-0039,63.47,891.1,2.528,86.19,1221.2,12.0
2022-05-18 06:00:00,EQ-0039,63.91,892.8,2.604,89.54,1290.1,12.0
2022-05-18 18:00:00,EQ-0039,65.0,910.6,2.752,91.12,1131.6,12.0
2022-05-19 06:00:00,EQ-0039,64.05,910.9,2.518,90.79,1213.2,12.0
2022-05-19 18:00:00,EQ-0039,64.52,891.3,2.499,88.72,1196.4,12.0
2022-05-20 06:00:00,EQ-0039,62.86,903.3,2.443,92.64,1290.0,12.0
2022-05-20 18:00:00,EQ-0039,64.62,871.9,2.399,91.92,1253.8,12.0
2022-05-21 06:00:00,EQ-0039,65.55,899.6,2.672,89.18,1164.8,12.0
2022-05-21 18:00:00,EQ-0039,64.84,903.1,2.648,88.92,1153.6,12.0
2022-05-22 06:00:00,EQ-0039,65.87,877.9,2.741,85.78,1210.3,12.0
22-May-2022 18:00,EQ-0039,67.21,910.7,2.589,88.14,1163.3,12.0
2022-05-23 06:00:00,EQ-0039,66.19,901.8,2.449,88.52,1169.9,12.0
2022-05-23 18:00:00,EQ-0039,65.69,898.6,2.468,84.13,1146.2,12.0
2022-05-24 06:00:00,EQ-0039,63.75,881.7,2.704,91.74,1163.1,12.0
2022-05-24 18:00:00,EQ-0039,62.81,893.7,2.707,93.75,1188.1,12.0
2022-05-25 06:00:00,EQ-0039,62.99,895.4,2.649,90.95,1197.0,12.0
2022-05-25 18:00:00,EQ-0039,64.81,884.9,2.563,87.51,1335.7,12.0
2022-05-26 06:00:00,EQ-0039,63.17,911.4,2.408,86.21,1234.0,12.0
2022-05-26 18:00:00,EQ-0039,63.99,920.9,2.237,86.58,1247.3,12.0
2022-05-27 06:00:00,EQ-0039,65.68,898.3,2.374,90.18,1260.0,12.0
2022-05-27 18:00:00,EQ-0039,66.22,900.3,2.483,90.72,1134.1,12.0
2022-05-28 06:00:00,EQ-0039,64.89,881.3,2.44,89.74,1114.8,12.0
2022-05-28 18:00:00,EQ-0039,67.69,895.3,2.532,85.3,1191.0,12.0
2022-05-29 06:00:00,EQ-0039,66.03,898.6,2.464,94.63,1302.3,12.0
2022-05-29 18:00:00,EQ-0039,64.64,901.4,2.743,87.21,1237.5,12.0
2022-05-30 06:00:00,EQ-0039,63.38,883.8,2.795,,1169.8,12.0
2022-05-30 18:00:00,EQ-0039,64.92,911.3,2.972,92.62,1328.0,12.0
2022-05-31 06:00:00,EQ-0039,65.67,887.9,2.953,89.31,1179.5,12.0
2022-05-31 18:00:00,EQ-0039,65.58,919.9,2.922,92.79,1247.7,12.0
2022-06-01 06:00:00,EQ-0039,65.46,909.3,2.54,88.97,1187.9,12.0
2022-06-01 18:00:00,EQ-0039,65.58,905.8,2.653,90.76,1231.2,12.0
2022-06-02 06:00:00,EQ-0039,65.44,887.2,2.37,88.03,1245.0,12.0
2022-06-02 18:00:00,EQ-0039,67.23,891.7,2.261,86.37,1208.5,12.0
2022-06-03 06:00:00,EQ-0039,66.85,882.7,2.188,86.15,1184.8,12.0
2022-06-03 18:00:00,EQ-0039,64.0,910.5,2.315,88.16,1214.2,12.0
2022-06-04 06:00:00,EQ-0039,63.46,871.7,2.611,91.28,1262.1,12.0
2022-06-04 18:00:00,EQ-0039,65.68,896.8,2.635,90.24,1297.6,12.0
2022-06-05 06:00:00,EQ-0039,65.09,885.8,2.505,86.93,1197.9,12.0
2022-06-05 18:00:00,EQ-0039,66.59,903.6,2.631,90.24,1218.9,12.0
2022-06-06 06:00:00,EQ-0039,64.53,899.3,2.574,90.05,1261.6,12.0
2022-06-06 18:00:00,EQ-0039,67.05,919.9,2.352,86.64,1151.0,12.0
2022-06-07 06:00:00,EQ-0039,63.52,911.0,2.406,86.59,1187.0,12.0
2022-06-07 18:00:00,EQ-0039,63.72,886.9,2.263,88.75,1255.5,12.0
2022-06-08 06:00:00,EQ-0039,65.43,901.5,2.465,96.69,1241.4,12.0
2022-06-08 18:00:00,EQ-0039,62.73,904.8,2.555,88.45,1214.0,12.0
2022-06-09 06:00:00,EQ-0039,65.44,891.6,2.39,91.98,1203.4,12.0
2022-06-09 18:00:00,EQ-0039,64.74,889.7,2.574,93.38,1202.0,12.0
2022-06-10 06:00:00,EQ-0039,64.89,892.5,999.0,91.82,1214.5,12.0
2022-06-10 18:00:00,EQ-0039,66.07,898.4,2.312,90.55,1228.0,12.0
2022-06-11 06:00:00,EQ-0039,65.63,906.3,2.352,90.47,1323.5,12.0
2022-06-11 18:00:00,EQ-0039,67.22,896.0,2.703,89.49,1267.0,12.0
2022-06-12 06:00:00,EQ-0039,67.77,892.5,2.333,94.73,1237.0,12.0
2022-06-12 18:00:00,EQ-0039,67.39,894.9,2.717,87.56,1209.4,12.0
2022-06-13 06:00:00,EQ-0039,64.99,894.2,2.703,87.95,1166.9,12.0
2022-06-13 18:00:00,EQ-0039,63.79,897.0,2.73,87.92,1180.9,12.0
2022-06-14 06:00:00,EQ-0039,64.44,875.6,3.085,88.02,1202.0,12.0
2022-06-14 18:00:00,EQ-0039,64.93,888.4,3.066,92.34,1207.7,12.0
2022-06-15 06:00:00,EQ-0039,66.55,886.7,3.143,87.17,1130.7,12.0
2022-06-15 18:00:00,EQ-0039,65.84,881.3,3.248,87.28,1200.2,12.0
2022-06-16 06:00:00,EQ-0039,64.47,904.5,2.648,92.93,1149.1,12.0
2022-06-16 18:00:00,EQ-0039,65.87,902.6,2.745,93.7,1216.0,12.0
2022-06-17 06:00:00,EQ-0039,67.42,904.6,2.93,91.24,1280.9,12.0
2022-06-17 18:00:00,EQ-0039,65.39,899.0,2.864,85.09,1199.3,12.0
2022-06-18 06:00:00,EQ-0039,67.81,889.1,2.712,87.57,1231.8,12.0
2022-06-18 18:00:00,EQ-0039,66.34,904.9,2.827,90.91,1197.4,12.0
2022-06-19 06:00:00,EQ-0039,65.18,909.3,2.539,89.42,1255.5,12.0
2022-06-19 18:00:00,EQ-0039,65.54,925.4,2.694,90.37,1228.0,12.0
2022-06-20 06:00:00,EQ-0039,64.52,896.2,2.727,90.99,1186.3,12.0
2022-06-20 18:00:00,EQ-0039,64.63,905.2,2.968,90.13,1179.5,12.0
2022-06-21 06:00:00,EQ-0039,64.74,903.3,2.673,90.2,1214.3,12.0
2022-06-21 18:00:00,EQ-0039,65.71,910.6,2.546,92.52,1211.1,12.0
2022-06-22 06:00:00,EQ-0039,65.09,880.5,2.607,87.51,1172.0,12.0
2022-06-22 18:00:00,EQ-0039,65.32,906.0,2.881,89.1,1244.1,12.0
2022-06-23 06:00:00,EQ-0039,64.99,908.8,2.956,89.17,1293.7,12.0
2022-06-23 18:00:00,EQ-0039,63.53,910.5,3.14,88.67,1258.1,12.0
2022-06-24 06:00:00,EQ-0039,64.33,884.9,2.821,83.7,1146.2,12.0
2022-06-24 18:00:00,EQ-0039,65.29,891.4,3.04,89.87,1202.3,12.0
2022-06-25 06:00:00,EQ-0039,67.8,887.3,3.143,87.12,1160.7,12.0
2022-06-25 18:00:00,EQ-0039,68.27,876.4,3.04,88.42,1180.5,12.0
2022-06-26 06:00:00,EQ-0039,67.79,881.6,2.955,85.36,1256.1,12.0
2022-06-26 18:00:00,EQ-0039,68.55,914.5,2.967,88.13,1332.6,12.0
2022-06-27 06:00:00,EQ-0039,69.76,878.3,3.035,83.76,1100.5,12.0
2022-06-27 18:00:00,EQ-0039,69.75,880.4,3.055,85.86,1242.2,12.0
2022-06-28 06:00:00,EQ-0039,68.16,878.6,3.128,89.84,1217.9,12.0
2022-06-28 18:00:00,EQ-0039,67.39,878.5,3.149,87.55,1222.5,12.0
2022-06-29 06:00:00,EQ-0039,66.24,866.7,3.141,94.52,1249.8,12.0
2022-06-29 18:00:00,EQ-0039,68.56,892.6,3.154,84.57,1143.1,12.0
2022-06-30 06:00:00,EQ-0039,69.09,890.3,3.264,88.25,1283.1,12.0
2022-06-30 18:00:00,EQ-0039,71.2,861.2,3.217,85.24,1255.4,12.0
2022-07-01 06:00:00,EQ-0039,72.17,882.9,3.643,79.97,,12.0
2022-07-01 18:00:00,EQ-0039,71.86,874.6,3.687,85.58,1385.1,12.0
2022-07-02 06:00:00,EQ-0039,70.9,872.0,2.578,29.01,412.3,3.81
2022-07-02 18:00:00,EQ-0039,71.55,911.9,2.825,29.16,392.7,3.81
2022-07-03 06:00:00,EQ-0039,65.64,937.0,2.683,90.92,1223.1,12.0
2022-07-03 18:00:00,EQ-0039,65.33,890.4,2.616,91.84,1215.0,12.0
2022-07-04 06:00:00,EQ-0039,67.77,899.0,2.572,90.54,1231.0,12.0
2022-07-04 18:00:00,EQ-0039,66.61,881.7,2.597,90.57,1157.3,12.0
2022-07-05 06:00:00,EQ-0039,64.77,911.4,2.37,89.2,1150.6,12.0
2022-07-05 18:00:00,EQ-0039,64.42,884.5,2.493,92.82,1217.6,12.0
2022-07-06 06:00:00,EQ-0039,64.67,919.7,2.844,90.28,1177.2,12.0
2022-07-06 18:00:00,EQ-0039,66.11,903.4,2.82,85.97,1148.3,12.0
2022-07-07 06:00:00,EQ-0039,67.39,905.5,2.64,89.72,1209.0,12.0
2022-07-07 18:00:00,EQ-0039,64.68,911.0,2.61,91.01,1230.5,12.0
2022-07-08 06:00:00,EQ-0039,63.0,891.4,2.631,87.3,1168.3,12.0
2022-07-08 18:00:00,EQ-0039,65.32,901.0,2.429,94.32,1185.4,12.0
2022-07-09 06:00:00,EQ-0039,66.27,897.8,2.582,88.01,1209.3,12.0
2022-07-09 18:00:00,EQ-0039,65.07,880.3,2.445,91.84,1264.3,12.0
2022-07-10 06:00:00,EQ-0039,66.03,900.0,2.544,90.31,1306.4,12.0
2022-07-10 18:00:00,EQ-0039,64.62,873.2,2.59,92.01,1163.5,12.0
2022-07-11 06:00:00,EQ-0039,65.82,896.3,2.548,89.14,1141.9,12.0
2022-07-11 18:00:00,EQ-0039,66.41,894.2,2.741,87.39,1120.7,12.0
2022-07-12 06:00:00,EQ-0039,67.88,878.0,2.958,94.97,1224.5,12.0
2022-07-12 18:00:00,EQ-0039,67.27,881.0,3.011,86.68,1200.2,12.0
2022-07-13 06:00:00,EQ-0039,68.16,861.4,3.057,91.43,1222.8,12.0
2022-07-13 18:00:00,EQ-0039,68.92,881.4,3.373,83.35,1242.6,12.0
2022-07-14 06:00:00,EQ-0039,70.24,868.9,3.62,87.99,1198.4,12.0
2022-07-14 18:00:00,EQ-0039,73.06,849.8,3.732,84.37,1190.4,12.0
2022-07-15 06:00:00,EQ-0039,74.22,893.2,3.892,82.96,1245.5,12.0
2022-07-15 18:00:00,EQ-0039,72.67,865.5,4.013,84.48,1251.8,12.0
2022-07-16 06:00:00,EQ-0039,47.98,884.2,0.447,0.0,0.0,0.0
2022-07-16 18:00:00,EQ-0039,48.21,876.7,0.447,0.0,0.0,0.0
2022-07-17 06:00:00,EQ-0039,69.66,890.0,3.089,88.15,1143.8,11.76
2022-07-17 18:00:00,EQ-0039,71.85,892.9,3.45,85.29,1175.2,11.76
2022-07-18 06:00:00,EQ-0039,70.76,865.5,3.928,83.51,1216.3,12.0
2022-07-18 18:00:00,EQ-0039,72.33,862.2,4.09,85.67,1267.8,12.0
2022-07-19 06:00:00,EQ-0039,76.55,841.1,4.389,79.28,1226.5,12.0
2022-07-19 18:00:00,EQ-0039,75.14,855.0,4.716,86.54,1263.5,12.0
2022-07-20 06:00:00,EQ-0039,75.99,856.6,4.669,85.4,1301.0,12.0
2022-07-20 18:00:00,EQ-0039,77.36,836.0,4.767,81.14,1297.7,12.0
2022-07-21 06:00:00,EQ-0039,79.34,828.1,4.873,80.66,1250.6,12.0
2022-07-21 18:00:00,EQ-0039,79.45,812.8,5.03,81.36,1270.6,12.0
2022-07-22 06:00:00,EQ-0039,66.36,906.8,2.482,67.56,933.0,9.17
2022-07-22 18:00:00,EQ-0039,65.38,905.6,2.376,68.4,896.0,9.17
2022-07-23 06:00:00,EQ-0039,65.29,915.1,2.34,87.47,1213.8,12.0
2022-07-23 18:00:00,EQ-0039,63.26,886.4,2.577,85.58,1166.8,12.0
2022-07-24 06:00:00,EQ-0039,64.88,883.4,2.662,90.27,1207.1,12.0
2022-07-24 18:00:00,EQ-0039,63.34,923.0,2.538,89.64,1229.5,12.0
2022-07-25 06:00:00,EQ-0039,64.31,893.6,2.569,88.41,1260.3,12.0
2022-07-25 18:00:00,EQ-0039,66.51,890.0,2.462,87.47,1250.5,12.0
2022-07-26 06:00:00,EQ-0039,66.24,911.9,2.56,89.77,1242.2,12.0
2022-07-26 18:00:00,EQ-0039,63.95,902.7,2.533,94.95,1124.2,12.0
2022-07-27 06:00:00,EQ-0039,61.09,898.8,2.617,89.58,1206.5,12.0
2022-07-27 18:00:00,EQ-0039,61.73,914.9,2.571,90.52,1176.9,12.0
2022-07-28 06:00:00,EQ-0039,63.74,886.8,2.794,96.3,1119.7,12.0
2022-07-28 18:00:00,EQ-0039,65.21,916.4,2.714,87.67,1129.8,12.0
2022-07-29 06:00:00,EQ-0039,64.67,901.4,2.623,90.48,1184.9,12.0
2022-07-29 18:00:00,EQ-0039,63.11,889.5,2.511,85.7,1183.5,12.0
2022-07-30 06:00:00,EQ-0039,64.6,879.6,2.739,87.28,1144.4,12.0
2022-07-30 18:00:00,EQ-0039,65.65,906.4,2.654,89.66,1200.2,12.0
2022-07-31 06:00:00,EQ-0039,64.29,888.4,2.77,92.04,1196.4,12.0
2022-07-31 18:00:00,EQ-0039,63.56,907.6,2.55,91.53,1144.3,12.0
2022-08-01 06:00:00,EQ-0039,63.43,903.4,2.775,85.13,1249.2,12.0
2022-08-01 18:00:00,EQ-0039,64.06,897.0,2.525,91.09,1235.0,12.0
2022-08-02 06:00:00,EQ-0039,66.26,889.0,2.267,91.52,1177.8,12.0
2022-08-02 18:00:00,EQ-0039,64.18,879.7,2.309,91.97,1121.7,12.0
2022-08-03 06:00:00,EQ-0039,63.82,873.7,2.333,85.79,1221.7,12.0
2022-08-03 18:00:00,EQ-0039,64.01,915.6,2.681,91.48,1204.9,12.0
2022-08-04 06:00:00,EQ-0039,64.01,880.0,2.769,92.27,1224.8,12.0
2022-08-04 18:00:00,EQ-0039,62.11,896.9,2.577,93.34,1290.6,12.0
2022-08-05 06:00:00,EQ-0039,65.92,910.6,2.433,92.58,1116.2,12.0
2022-08-05 18:00:00,EQ-0039,64.41,890.6,2.297,89.08,1209.6,12.0
2022-08-06 06:00:00,EQ-0039,66.13,911.2,2.494,85.05,1153.8,12.0
2022-08-06 18:00:00,EQ-0039,65.27,901.4,2.597,91.1,1226.4,12.0
2022-08-07 06:00:00,EQ-0039,64.59,891.4,2.537,86.4,1241.1,12.0
2022-08-07 18:00:00,EQ-0039,64.72,921.0,2.646,93.04,1138.5,12.0
2022-08-08 06:00:00,EQ-0039,65.84,879.1,2.512,88.52,1189.2,12.0
2022-08-08 18:00:00,EQ-0039,64.31,879.0,2.403,86.46,1242.8,12.0
2022-08-09 06:00:00,EQ-0039,65.88,905.3,2.443,91.23,1253.5,12.0
2022-08-09 18:00:00,EQ-0039,63.7,908.6,2.519,85.56,1208.3,12.0
2022-08-10 06:00:00,EQ-0039,60.87,890.0,2.512,92.52,1162.4,12.0
2022-08-10 18:00:00,EQ-0039,63.74,906.4,2.715,89.77,1256.8,12.0
2022-08-11 06:00:00,EQ-0039,62.35,897.9,2.751,87.16,1225.8,12.0
2022-08-11 18:00:00,EQ-0039,65.62,880.2,2.756,93.71,1213.3,12.0
2022-08-12 06:00:00,EQ-0039,64.21,901.7,2.765,89.9,1144.4,12.0
2022-08-12 18:00:00,EQ-0039,62.18,920.8,2.566,87.15,1150.0,12.0
2022-08-13 06:00:00,EQ-0039,62.98,905.0,2.786,93.16,1210.3,12.0
2022-08-13 18:00:00,EQ-0039,61.89,892.6,3.045,89.3,,12.0
2022-08-14 06:00:00,EQ-0039,66.22,916.2,2.648,90.27,1294.0,12.0
2022-08-14 18:00:00,EQ-0039,68.07,899.5,2.519,94.83,1185.7,12.0
2022-08-15 06:00:00,EQ-0039,68.05,927.1,2.451,91.58,1165.3,12.0
2022-08-15 18:00:00,EQ-0039,67.71,878.6,2.408,85.25,1154.6,12.0
2022-08-16 06:00:00,EQ-0039,66.98,905.1,2.608,64.27,788.0,8.33
2022-08-16 18:00:00,EQ-0039,68.59,919.0,2.534,56.71,807.9,8.33
2022-08-17 06:00:00,EQ-0039,65.48,904.7,2.639,85.91,1211.1,12.0
2022-08-17 18:00:00,EQ-0039,66.0,931.6,2.72,90.88,1183.4,12.0
2022-08-18 06:00:00,EQ-0039,64.19,905.5,2.501,89.05,1183.9,12.0
2022-08-18 18:00:00,EQ-0039,66.02,917.0,2.526,87.02,1167.7,12.0
2022-08-19 06:00:00,EQ-0039,63.43,872.9,2.415,87.49,1120.4,12.0
2022-08-19 18:00:00,EQ-0039,65.54,905.2,2.503,86.3,1240.2,12.0
2022-08-20 06:00:00,EQ-0039,63.15,884.0,2.843,87.31,1213.8,12.0
2022-08-20 18:00:00,EQ-0039,63.73,899.4,2.874,90.17,1210.9,12.0
2022-08-21 06:00:00,EQ-0039,62.15,900.9,2.916,89.85,1161.3,12.0
2022-08-21 18:00:00,EQ-0039,63.88,887.3,2.995,90.58,1178.3,12.0
2022-08-22 06:00:00,EQ-0039,65.73,901.8,2.778,91.49,1239.2,12.0
2022-08-22 18:00:00,EQ-0039,63.06,906.3,2.729,91.67,1223.5,12.0
2022-08-23 06:00:00,EQ-0039,61.53,916.7,2.495,85.95,1325.0,12.0
2022-08-23 18:00:00,EQ-0039,63.49,899.8,2.672,85.83,1219.3,12.0
2022-08-24 06:00:00,EQ-0039,64.49,886.2,2.737,91.09,1126.5,12.0
2022-08-24 18:00:00,EQ-0039,62.89,889.6,2.803,89.16,1196.6,12.0
2022-08-25 06:00:00,EQ-0039,64.61,906.2,2.594,86.56,1168.0,12.0
2022-08-25 18:00:00,EQ-0039,64.05,895.9,2.679,89.84,1198.2,12.0
2022-08-26 06:00:00,EQ-0039,63.22,879.9,2.751,90.54,1135.0,12.0
2022-08-26 18:00:00,EQ-0039,61.47,881.5,2.975,89.8,1149.1,12.0
2022-08-27 06:00:00,EQ-0039,62.21,878.2,2.826,88.33,1119.2,12.0
2022-08-27 18:00:00,EQ-0039,61.91,896.0,2.7,87.94,1183.4,12.0
2022-08-28 06:00:00,EQ-0039,60.94,894.8,2.597,89.07,1247.6,12.0
2022-08-28 18:00:00,EQ-0039,61.77,885.6,2.527,88.37,1153.2,12.0
2022-08-29 06:00:00,EQ-0039,62.15,878.0,2.737,86.27,1217.4,12.0
2022-08-29 18:00:00,EQ-0039,63.51,907.3,2.617,87.96,1228.1,12.0
2022-08-30 06:00:00,EQ-0039,65.68,897.3,2.445,92.51,1143.4,12.0
2022-08-30 18:00:00,EQ-0039,64.74,898.7,2.57,84.39,1071.3,12.0
2022-08-31 06:00:00,EQ-0039,65.9,926.3,2.263,90.51,1157.0,12.0
2022-08-31 18:00:00,EQ-0039,64.9,900.0,2.083,88.29,1257.7,12.0
2022-09-01 06:00:00,EQ-0039,61.82,903.3,2.254,85.23,1250.6,12.0
2022-09-01 18:00:00,EQ-0039,62.28,887.4,2.388,90.22,1209.0,12.0
2022-09-02 06:00:00,EQ-0039,65.67,908.2,2.525,91.18,1233.1,12.0
2022-09-02 18:00:00,EQ-0039,65.31,891.6,2.75,91.17,1205.1,12.0
2022-09-03 06:00:00,EQ-0039,65.32,887.9,2.589,87.0,1251.4,12.0
2022-09-03 18:00:00,EQ-0039,66.05,901.8,2.449,90.84,1146.2,12.0
2022-09-04 06:00:00,EQ-0039,67.61,908.9,2.508,84.57,1156.4,12.0
2022-09-04 18:00:00,EQ-0039,65.6,892.7,2.308,88.95,1155.3,12.0
2022-09-05 06:00:00,EQ-0039,65.46,904.7,2.3,96.7,1169.7,12.0
2022-09-05 18:00:00,EQ-0039,64.53,883.5,2.406,88.7,1191.6,12.0
2022-09-06 06:00:00,EQ-0039,65.49,903.4,2.312,94.59,1200.3,12.0
2022-09-06 18:00:00,EQ-0039,64.16,894.8,2.51,91.69,1094.7,12.0
2022-09-07 06:00:00,EQ-0039,63.4,896.2,2.321,94.89,1235.8,12.0
2022-09-07 18:00:00,EQ-0039,63.12,885.0,2.607,89.26,1212.9,12.0
2022-09-08 06:00:00,EQ-0039,65.91,894.6,2.493,91.8,1172.5,12.0
2022-09-08 18:00:00,EQ-0039,64.55,908.6,2.674,89.88,1219.9,12.0
2022-09-09 06:00:00,EQ-0039,63.59,870.0,2.68,89.17,1211.1,12.0
2022-09-09 18:00:00,EQ-0039,67.59,903.1,2.593,94.0,1211.1,12.0
2022-09-10 06:00:00,EQ-0039,67.52,890.6,2.35,93.66,1159.7,12.0
2022-09-10 18:00:00,EQ-0039,66.16,907.1,2.487,88.51,1174.8,12.0
2022-09-11 06:00:00,EQ-0039,64.63,913.9,2.699,89.17,1152.8,12.0
2022-09-11 18:00:00,EQ-0039,63.56,885.1,2.706,94.33,1210.6,12.0
2022-09-12 06:00:00,EQ-0039,63.79,887.3,2.424,94.87,1139.9,12.0
2022-09-12 18:00:00,EQ-0039,63.89,931.0,2.644,90.49,1173.4,12.0
2022-09-13 06:00:00,EQ-0039,63.05,907.1,2.543,89.08,1291.2,12.0
2022-09-13 18:00:00,EQ-0039,64.65,912.3,2.718,87.44,1207.1,12.0
2022-09-14 06:00:00,EQ-0039,64.87,909.3,2.849,90.39,1208.0,12.0
2022-09-14 18:00:00,EQ-0039,65.62,892.5,2.759,89.71,1158.6,12.0
2022-09-15 06:00:00,EQ-0039,65.53,917.6,2.716,89.63,1158.4,12.0
2022-09-15 18:00:00,EQ-0039,67.17,921.6,2.587,96.63,1233.1,12.0
2022-09-16 06:00:00,EQ-0039,65.67,897.8,2.621,91.54,1197.1,12.0
2022-09-16 18:00:00,EQ-0039,66.22,905.8,2.796,95.11,1247.4,12.0
2022-09-17 06:00:00,EQ-0039,65.31,896.3,2.753,92.52,1249.4,12.0
2022-09-17 18:00:00,EQ-0039,64.47,909.9,2.778,93.66,1192.5,12.0
2022-09-18 06:00:00,EQ-0039,62.1,902.8,2.546,92.66,1199.6,12.0
2022-09-18 18:00:00,EQ-0039,62.42,912.1,2.518,87.34,1227.7,12.0
2022-09-19 06:00:00,EQ-0039,65.0,874.4,2.644,83.23,1214.0,12.0
2022-09-19 18:00:00,EQ-0039,67.19,907.0,2.583,88.56,1112.1,12.0
2022-09-20 06:00:00,EQ-0039,68.03,913.2,2.74,84.55,1119.7,12.0
2022-09-20 18:00:00,EQ-0039,65.77,890.9,2.565,88.12,1171.3,12.0
2022-09-21 06:00:00,EQ-0039,66.48,907.2,2.386,92.79,1309.7,12.0
2022-09-21 18:00:00,EQ-0039,65.8,916.6,2.523,96.52,1198.4,12.0
2022-09-22 06:00:00,EQ-0039,64.96,902.6,2.587,89.09,1224.6,12.0
2022-09-22 18:00:00,EQ-0039,64.7,907.9,2.583,87.59,1275.9,12.0
2022-09-23 06:00:00,EQ-0039,63.08,881.4,2.653,89.28,1222.6,12.0
2022-09-23 18:00:00,EQ-0039,64.32,903.6,2.613,94.4,1206.6,12.0
2022-09-24 06:00:00,EQ-0039,66.23,908.5,2.735,88.69,1177.0,12.0
2022-09-24 18:00:00,EQ-0039,64.89,907.9,2.793,90.65,1090.8,12.0
25-Sep-2022 06:00,EQ-0039,66.31,936.7,2.644,92.26,1144.0,12.0
2022-09-25 18:00:00,EQ-0039,67.27,890.5,2.523,90.87,1185.7,12.0
2022-09-26 06:00:00,EQ-0039,66.66,864.1,2.659,93.23,1201.0,12.0
2022-09-26 18:00:00,EQ-0039,,909.7,2.83,90.21,1287.1,12.0
2022-09-27 06:00:00,EQ-0039,66.11,890.2,2.981,90.76,1207.7,12.0
2022-09-27 18:00:00,EQ-0039,66.51,919.8,2.837,91.82,1190.8,12.0
2022-09-28 06:00:00,EQ-0039,65.75,898.8,2.613,92.39,,12.0
2022-09-28 18:00:00,EQ-0039,63.92,902.2,2.588,88.65,1204.0,12.0
2022-09-29 06:00:00,EQ-0039,66.15,908.2,2.425,89.71,1176.9,12.0
2022-09-29 18:00:00,EQ-0039,66.98,895.6,2.542,94.14,1267.7,12.0
