date,field_id,cost_category,cost_amount_usd
2024-10-25,FIELD-004,Production,25214.86
2024-10-25,FIELD-004,Transportation,7702.19
2024-10-25,FIELD-004,Utilities,5292.83
2024-10-26,FIELD-001,Energy,2891.3
2024-10-26,FIELD-001,Labor,24157.21
2024-10-26,FIELD-001,Maintenance,2799.88
2024/10/26,FIELD-001,Other,3554.27
2024-10-26,FIELD-001,Production,35262.77
2024-10-26,FIELD-001,Transportation,9852.06
2024-10-26,FIELD-001,Utilities,5460.8
2024-10-26,FIELD-002,Energy,2947.16
26-Oct-2024,FIELD-002,Labor,20639.42
2024-10-26,FIELD-002,Maintenance,13311.6
2024-10-26,FIELD-002,Other,6073.64
2024-10-26,FIELD-002,Production,27083.48
2024-10-26,FIELD-002,Transportation,6983.93
2024-10-26,FIELD-002,Utilities,6362.69
20241026,FIELD-003,Energy,2975.79
2024-10-26,FIELD-003,Labor,19513.26
2024-10-26,FIELD-003,Maintenance,1488.58
26-Oct-2024,FIELD-003,Other,3921.73
2024-10-26,FIELD-003,Production,27293.18
2024-10-26,FIELD-003,Transportation,8373.46
2024-10-26,FIELD-003,Utilities,5718.56
20241026,FIELD-004,Energy,2976.87
2024-10-26,FIELD-004,Labor,16373.52
2024-10-26,FIELD-004,Maintenance,0.0
2024-10-26,FIELD-004,Other,6720.67
2024-10-26,FIELD-004,Production,25231.37
2024-10-26,FIELD-004,Transportation,8611.1
2024-10-26,FIELD-004,Utilities,5754.18
2024-10-27,FIELD-001,Energy,2982.61
2024-10-27,FIELD-001,Labor,24355.44
2024-10-27,FIELD-001,Maintenance,2754.83
2024-10-27,FIELD-001,Other,6911.0
2024-10-27,FIELD-001,Production,33939.64
2024-10-27,FIELD-001,Transportation,9716.27
2024-10-27,FIELD-001,Utilities,6621.08
2024-10-27,FIELD-002,Energy,2978.5
2024-10-27,FIELD-002,Labor,21545.28
2024-10-27,FIELD-002,Maintenance,0.0
20241027,FIELD-002,Other,6535.98
2024-10-27,FIELD-002,Production,33579.96
20241027,FIELD-002,Transportation,10189.63
2024-10-27,FIELD-002,Utilities,7136.08
27-Oct-2024,FIELD-003,Energy,2946.95
2024-10-27,FIELD-003,Labor,18823.67
2024/10/27,FIELD-003,Maintenance,0.0
2024-10-27,FIELD-003,Other,2630.03
2024-10-27,FIELD-003,Production,30151.76
2024-10-27,FIELD-003,Transportation,9424.48
2024-10-27,FIELD-003,Utilities,7147.62
2024-10-27,FIELD-004,Energy,2993.05
2024-10-27,FIELD-004,Labor,15403.48
2024-10-27,FIELD-004,Maintenance,0.0
2024-10-27,FIELD-004,Other,9843.33
2024-10-27,FIELD-004,Production,26065.66
2024-10-27,FIELD-004,Transportation,8910.34
2024-10-27,FIELD-004,Utilities,6662.11
2024-10-28,FIELD-001,Energy,3022.62
2024-10-28,FIELD-001,Labor,23997.3
2024/10/28,FIELD-001,Maintenance,0.0
28-Oct-2024,FIELD-001,Other,2346.9
20241028,FIELD-001,Production,35033.25
2024-10-28,FIELD-001,Transportation,10966.29
2024-10-28,FIELD-001,Utilities,6315.26
2024-10-28,FIELD-002,Energy,2954.11
2024-10-28,FIELD-002,Labor,21185.38
2024-10-28,FIELD-002,Maintenance,0.0
2024-10-28,FIELD-002,Other,3378.26
2024-10-28,FIELD-002,Production,32379.25
2024-10-28,FIELD-002,Transportation,9971.11
2024-10-28,FIELD-002,Utilities,5713.57
2024-10-28,FIELD-003,Energy,3000.05
2024-10-28,FIELD-003,Labor,18284.76
2024-10-28,FIELD-003,Maintenance,0.0
2024-10-28,FIELD-003,Other,2078.75
2024-10-28,FIELD-003,Production,30418.99
2024-10-28,FIELD-003,Transportation,9907.64
2024-10-28,FIELD-003,Utilities,5632.31
2024-10-28,FIELD-004,Energy,3021.32
2024-10-28,FIELD-004,Labor,17029.76
2024-10-28,FIELD-004,Maintenance,0.0
2024-10-28,FIELD-004,Other,5263.21
2024/10/28,FIELD-004,Production,25209.25
2024-10-28,FIELD-004,Transportation,8720.65
2024-10-28,FIELD-004,Utilities,6500.57
2024-10-29,FIELD-001,Energy,3006.02
2024-10-29,FIELD-001,Labor,25071.98
2024/10/29,FIELD-001,Maintenance,0.0
29-Oct-2024,FIELD-001,Other,4008.23
2024-10-29,FIELD-001,Production,35812.88
2024-10-29,FIELD-001,Transportation,10321.91
2024/10/29,FIELD-001,Utilities,5946.66
2024/10/29,FIELD-002,Energy,2865.96
2024-10-29,FIELD-002,Labor,21821.87
2024-10-29,FIELD-002,Maintenance,0.0
2024-10-29,FIELD-002,Other,3078.57
2024-10-29,FIELD-002,Production,32569.76
2024-10-29,FIELD-002,Transportation,9738.98
20241029,FIELD-002,Utilities,5649.52
2024-10-29,FIELD-003,Energy,2992.97
2024-10-29,FIELD-003,Labor,20428.22
2024-10-29,FIELD-003,Maintenance,5569.27
2024-10-29,FIELD-003,Other,2218.1
20241029,FIELD-003,Production,20573.14
2024-10-29,FIELD-003,Transportation,3884.19
2024-10-29,FIELD-003,Utilities,5561.43
2024-10-29,FIELD-004,Energy,2880.79
2024-10-29,FIELD-004,Labor,16842.34
2024-10-29,FIELD-004,Maintenance,2763.04
2024-10-29,FIELD-004,Other,6615.59
2024-10-29,FIELD-004,Production,23811.83
2024-10-29,FIELD-004,Transportation,7688.46
2024-10-29,FIELD-004,Utilities,6162.87
30-Oct-2024,FIELD-001,Energy,3044.1
2024-10-30,FIELD-001,Labor,24107.63
2024-10-30,FIELD-001,Maintenance,0.0
2024-10-30,FIELD-001,Other,3804.81
20241030,FIELD-001,Production,36959.2
2024-10-30,FIELD-001,Transportation,10507.96
2024-10-30,FIELD-001,Utilities,6418.07
2024-10-30,FIELD-002,Energy,2986.68
2024/10/30,FIELD-002,Labor,21377.05
2024-10-30,FIELD-002,Maintenance,0.0
2024-10-30,FIELD-002,Other,2007.38
20241030,FIELD-002,Prod.,32948.6
2024-10-30,FIELD-002,Transportation,10209.03
2024-10-30,FIELD-002,Utilities,6354.63
2024-10-30,FIELD-003,Energy,2742.99
2024-10-30,FIELD-003,Labor,15492.79
2024-10-30,FIELD-003,Maintenance,39512.16
2024-10-30,FIELD-003,Other,3571.23
2024-10-30,FIELD-003,Production,21526.53
2024-10-30,FIELD-003,Transportation,5775.0
2024-10-30,FIELD-003,Utilities,6523.75
2024-10-30,FIELD-004,Energy,2959.37
2024-10-30,FIELD-004,Labor,16710.35
2024-10-30,FIELD-004,Maintenance,0.0
2024-10-30,FIELD-004,Other,5006.56
2024-10-30,FIELD-004,Production,25279.9
2024-10-30,FIELD-004,Transportation,8291.69
2024-10-30,FIELD-004,Utilities,5968.79
2024-10-31,FIELD-001,Energy,2951.32
2024-10-31,FIELD-001,Labor,26244.84
2024-10-31,FIELD-001,Maintenance,0.0
2024-10-31,FIELD-001,Other,8971.54
2024-10-31,FIELD-001,Production,36842.5
2024-10-31,FIELD-001,Transportation,10139.56
2024-10-31,FIELD-001,Utilities,5776.74
2024-10-31,FIELD-002,Energy,2940.3
2024-10-31,FIELD-002,Labor,21384.71
2024-10-31,FIELD-002,Maintenance,0.0
2024-10-31,FIELD-002,Other,4932.57
2024/10/31,FIELD-002,Production,32390.65
2024-10-31,FIELD-002,transport,9940.56
2024-10-31,FIELD-002,Utilities,6597.64
2024-10-31,FIELD-003,Energy,2756.75
2024-10-31,FIELD-003,Labor,15102.51
2024-10-31,FIELD-003,Maintenance,0.0
2024-10-31,FIELD-003,Other,3553.1
2024-10-31,FIELD-003,Production,21077.6
31-Oct-2024,FIELD-003,Transportation,6089.55
2024-10-31,FIELD-003,Utilities,5826.48
2024-10-31,FIELD-004,Energy,2931.51
2024-10-31,FIELD-004,Labor,16907.75
2024-10-31,FIELD-004,Maintenance,6025.46
2024-10-31,FIELD-004,Other,1859.04
2024-10-31,FIELD-004,Production,25065.59
2024-10-31,FIELD-004,transport,7197.69
2024-10-31,FIELD-004,Utilities,5907.56
2024-11-01,FIELD-001,Energy,3087.32
20241101,FIELD-001,Labor,23322.96
2024-11-01,FIELD-001,Maintenance,0.0
20241101,FIELD-001,Other,3632.8
2024-11-01,FIELD-001,Production,36819.49
2024-11-01,FIELD-001,Transportation,10425.64
2024-11-01,FIELD-001,Utilities,5428.63
2024-11-01,FIELD-002,Energy,3041.38
2024-11-01,FIELD-002,LABOR,20846.22
2024/11/01,FIELD-002,Maintenance,7971.67
01-Nov-2024,FIELD-002,Other,4204.19
2024-11-01,FIELD-002,Production,28235.38
2024-11-01,FIELD-002,Transportation,6178.43
01-Nov-2024,FIELD-002,Utilities,6241.48
2024-11-01,FIELD-003,Energy,2988.05
2024-11-01,FIELD-003,Labor,14799.68
20241101,FIELD-003,Maintenance,0.0
2024-11-01,FIELD-003,Other,3075.86
2024-11-01,FIELD-003,Production,20840.41
2024-11-01,FIELD-003,Transportation,6710.99
2024-11-01,FIELD-003,Utilities,5310.23
2024-11-01,FIELD-004,Energy,3116.56
2024-11-01,FIELD-004,Labor,15444.89
2024-11-01,FIELD-004,maint,1747.3
20241101,FIELD-004,Other,3660.97
2024-11-01,FIELD-004,Production,23379.24
01-Nov-2024,FIELD-004,Transportation,6630.5
2024-11-01,FIELD-004,Utilities,6127.97
2024-11-02,FIELD-001,Energy,3073.9
20241102,FIELD-001,Labor,23343.69
2024/11/02,FIELD-001,Maintenance,0.0
2024-11-02,FIELD-001,Other,5072.18
2024-11-02,FIELD-001,Production,36663.54
2024-11-02,FIELD-001,Transportation,11338.76
2024-11-02,FIELD-001,Utilities,7198.68
02-Nov-2024,FIELD-002,Energy,3087.88
2024-11-02,FIELD-002,Labor,20855.23
2024-11-02,FIELD-002,Maintenance,0.0
2024-11-02,FIELD-002,Other,2912.99
2024-11-02,FIELD-002,Production,31704.31
2024-11-02,FIELD-002,Transportation,8589.91
2024-11-02,FIELD-002,Utilities,6329.5
2024/11/02,FIELD-003,Energy,2947.87
2024-11-02,FIELD-003,labour,15201.08
2024-11-02,FIELD-003,Maintenance,0.0
2024-11-02,FIELD-003,Other,6630.58
2024-11-02,FIELD-003,Production,20201.16
2024-11-02,FIELD-003,Transportation,5675.06
2024/11/02,FIELD-003,Utilities,6177.31
2024-11-02,FIELD-004,Energy,3068.95
2024-11-02,FIELD-004,Labor,16416.86
2024-11-02,FIELD-004,Maintenance,0.0
2024-11-02,FIELD-004,Other,4433.16
02-Nov-2024,FIELD-004,Production,26202.67
2024-11-02,FIELD-004,Transportation,8392.83
2024-11-02,FIELD-004,Utilities,5530.75
2024-11-03,FIELD-001,Energy,3205.14
2024/11/03,FIELD-001,Labor,24973.13
2024-11-03,FIELD-001,MAINTENANCE,0.0
2024-11-03,FIELD-001,Other,7315.25
2024-11-03,FIELD-001,Production,36512.47
2024-11-03,FIELD-001,Transportation,11529.34
2024-11-03,FIELD-001,Utilities,6810.11
2024-11-03,FIELD-002,Energy,3159.87
20241103,FIELD-002,Labor,21613.56
03-Nov-2024,FIELD-002,Maintenance,0.0
2024-11-03,FIELD-002,Other,5307.28
2024-11-03,FIELD-002,Production,33643.92
2024-11-03,FIELD-002,Transportation,10389.3
2024-11-03,FIELD-002,Utilities,5697.84
2024-11-03,FIELD-003,Energy,2889.14
2024-11-03,FIELD-003,Labor,14367.3
2024-11-03,FIELD-003,Maintenance,0.0
2024-11-03,FIELD-003,Other,3030.19
2024-11-03,FIELD-003,Production,21351.38
2024-11-03,FIELD-003,Transportation,6177.32
20241103,FIELD-003,Utilities,6130.03
2024-11-03,FIELD-004,Energy,2993.35
2024-11-03,FIELD-004,Labor,15879.13
2024-11-03,FIELD-004,Maintenance,0.0
2024/11/03,FIELD-004,Other,5255.6
2024-11-03,FIELD-004,Production,26973.62
2024-11-03,FIELD-004,Transportation,8103.29
2024-11-03,FIELD-004,Utilities,6830.49
2024-11-04,FIELD-001,Energy,3140.89
2024-11-04,FIELD-001,Labor,24866.26
04-Nov-2024,FIELD-001,Maintenance,0.0
2024-11-04,FIELD-001,Other,3199.83
2024-11-04,FIELD-001,Production,35870.89
2024-11-04,FIELD-001,Transportation,11298.93
2024-11-04,FIELD-001,Utilities,5881.88
20241104,FIELD-002,Energy,3179.2
2024-11-04,FIELD-002,Labor,22472.64
2024-11-04,FIELD-002,Maintenance,0.0
2024-11-04,FIELD-002,Other,6141.19
2024-11-04,FIELD-002,Production,33748.24
2024-11-04,FIELD-002,Transportation,9070.65
2024-11-04,FIELD-002,utilities ,5459.47
2024-11-04,FIELD-003,Energy,2838.49
2024-11-04,FIELD-003,Labor,14851.74
2024-11-04,FIELD-003,Maintenance,0.0
2024-11-04,FIELD-003,Other,3468.25
2024-11-04,FIELD-003,Production,21077.42
2024-11-04,FIELD-003,Transportation,6234.13
2024-11-04,FIELD-003,Utilities,6210.48
2024-11-04,FIELD-004,Energy,3081.24
2024-11-04,FIELD-004,Labor,15990.43
2024-11-04,FIELD-004,Maintenance,0.0
2024-11-04,FIELD-004,Other,4587.27
2024-11-04,FIELD-004,Production,25420.26
2024-11-04,FIELD-004,Transportation,7657.07
2024-11-04,FIELD-004,Utilities,6324.8
2024-11-05,FIELD-001,Energy,3029.68
2024-11-05,FIELD-001,Labor,26137.96
2024-11-05,FIELD-001,MAINTENANCE,3081.01
05-Nov-2024,FIELD-001,Other,3983.98
2024-11-05,FIELD-001,Production,34721.99
2024-11-05,FIELD-001,Transportation,10507.03
2024-11-05,FIELD-001,Utilities,6177.83
2024-11-05,FIELD-002,Energy,2655.25
2024-11-05,FIELD-002,Labor,21047.2
2024-11-05,FIELD-002,Maintenance,5227.47
2024-11-05,FIELD-002,Other,6510.32
2024-11-05,FIELD-002,Production,29346.49
2024-11-05,FIELD-002,Transportation,7378.95
2024-11-05,FIELD-002,Utilities,5704.99
20241105,FIELD-003,Energy,2906.98
2024-11-05,FIELD-003,Labor,19143.05
2024-11-05,FIELD-003,Maintenance,0.0
2024-11-05,FIELD-003,Other,3918.99
05-Nov-2024,FIELD-003,Production,25164.97
2024-11-05,FIELD-003,Transportation,5863.32
2024-11-05,FIELD-003,Utilities,6347.42
05-Nov-2024,FIELD-004,Energy,3113.4
2024-11-05,FIELD-004,Labor,16164.94
2024-11-05,FIELD-004,Maintenance,0.0
2024-11-05,FIELD-004,Other,3496.57
2024-11-05,FIELD-004,Production,26315.33
2024-11-05,FIELD-004,Transportation,8387.71
2024-11-05,FIELD-004,Utilities,5573.09
2024-11-06,FIELD-001,Energy,3111.27
2024-11-06,FIELD-001,Labor,24595.34
2024-11-06,FIELD-001,Maintenance,0.0
2024-11-06,FIELD-001,other,6966.68
2024-11-06,FIELD-001,Production,36450.46
06-Nov-2024,FIELD-001,Transportation,11510.32
2024-11-06,FIELD-001,Utilities,5996.99
2024-11-06,FIELD-002,Energy,3077.81
2024-11-06,FIELD-002,Labor,21626.55
06-Nov-2024,FIELD-002,Maintenance,0.0
2024-11-06,FIELD-002,Other,6851.73
2024-11-06,FIELD-002,Production,33176.6
2024-11-06,FIELD-002,Transportation,9650.67
2024-11-06,FIELD-002,Utilities,6018.71
2024-11-06,FIELD-003,Energy,2901.78
2024/11/06,FIELD-003,Labor,19007.52
2024-11-06,FIELD-003,Maintenance,6103.24
2024-11-06,FIELD-003,Other,4750.12
2024-11-06,FIELD-003,Production,26154.33
2024-11-06,FIELD-003,Transportation,7106.86
2024-11-06,FIELD-003,Utilities,5697.48
2024-11-06,FIELD-004,Energy,3209.35
2024-11-06,FIELD-004,Labor,15437.65
2024/11/06,FIELD-004,Maintenance,0.0
2024-11-06,FIELD-004,Other,10484.11
2024-11-06,FIELD-004,Production,26532.72
2024-11-06,FIELD-004,Transportation,7963.36
2024-11-06,FIELD-004,Utilities,6150.91
2024-11-07,FIELD-001,Energy,3116.24
2024-11-07,FIELD-001,Labor,23861.19
2024-11-07,FIELD-001,Maintenance,0.0
2024-11-07,FIELD-001,Other,2776.64
2024-11-07,FIELD-001,Production,35246.16
2024-11-07,FIELD-001,Transportation,11486.44
2024-11-07,FIELD-001,Utilities,6022.28
2024/11/07,FIELD-002,Energy,3144.25
2024-11-07,FIELD-002,Labor,21620.84
2024-11-07,FIELD-002,Maintenance,0.0
2024-11-07,FIELD-002,Other,6738.41
2024-11-07,FIELD-002,Production,32250.82
2024-11-07,FIELD-002,Transportation,9301.09
2024-11-07,FIELD-002,Utilities,5532.84
2024-11-07,FIELD-003,Energy,3091.07
2024-11-07,FIELD-003,Labor,18465.12
2024-11-07,FIELD-003,Maintenance,0.0
2024-11-07,FIELD-003,Other,4415.29
2024-11-07,FIELD-003,Production,29317.78
2024-11-07,FIELD-003,Transportation,8951.21
2024-11-07,FIELD-003,Utilities,5833.45
2024-11-07,FIELD-004,Energy,3150.11
2024-11-07,FIELD-004,Labor,15676.23
2024-11-07,FIELD-004,Maintenance,2475.05
2024-11-07,FIELD-004,Other,3445.88
2024-11-07,FIELD-004,Production,23690.22
2024-11-07,FIELD-004,Transportation,6878.98
2024/11/07,FIELD-004,Utilities,5685.1
2024-11-08,FIELD-001,Energy,3105.53
2024-11-08,FIELD-001,Labor,24174.07
2024-11-08,FIELD-001,Maintenance,0.0
2024-11-08,FIELD-001,Other,5498.91
2024-11-08,FIELD-001,Production,35487.31
2024-11-08,FIELD-001,Transportation,11305.36
2024-11-08,FIELD-001,Utilities,4947.36
2024-11-08,FIELD-002,Energy,3205.4
08-Nov-2024,FIELD-002,Labor,23000.41
2024-11-08,FIELD-002,Maintenance,0.0
2024-11-08,FIELD-002,Other,9188.75
2024-11-08,FIELD-002,Production,32674.35
2024-11-08,FIELD-002,Transportation,10681.24
2024-11-08,FIELD-002,Utilities,5564.12
2024-11-08,FIELD-003,Energy,3059.67
2024-11-08,FIELD-003,Labor,17517.07
2024-11-08,FIELD-003,Maintenance,11210.84
2024-11-08,FIELD-003,Other,3307.66
2024-11-08,FIELD-003,Production,28917.73
2024-11-08,FIELD-003,Transportation,7801.04
2024-11-08,FIELD-003,Utilities,6123.89
2024-11-08,FIELD-004,Energy,3045.38
2024-11-08,FIELD-004,Labor,15556.1
2024-11-08,FIELD-004,Maintenance,0.0
2024/11/08,FIELD-004,Other,4984.98
2024-11-08,FIELD-004,Production,25314.43
2024-11-08,FIELD-004,Transportation,8623.39
2024/11/08,FIELD-004,Utilities,6332.04
2024-11-09,FIELD-001,Energy,3092.24
2024-11-09,FIELD-001,Labor,25106.27
2024-11-09,FIELD-001,Maintenance,0.0
2024-11-09,FIELD-001,Other,3583.61
2024-11-09,FIELD-001,Production,35720.95
2024-11-09,FIELD-001,Transportation,10625.23
2024-11-09,FIELD-001,utilities ,6191.41
2024-11-09,FIELD-002,Energy,3094.93
2024-11-09,FIELD-002,Labor,22509.49
2024-11-09,FIELD-002,Maintenance,0.0
2024-11-09,FIELD-002,Other,3626.66
2024-11-09,FIELD-002,Production,32480.66
2024/11/09,FIELD-002,Transportation,10596.32
2024-11-09,FIELD-002,Utilities,6629.59
2024-11-09,FIELD-003,Energy,-3037.51
2024-11-09,FIELD-003,Labor,18955.66
2024/11/09,FIELD-003,Maintenance,0.0
2024-11-09,FIELD-003,Other,2649.67
2024-11-09,FIELD-003,Production,29898.89
2024-11-09,FIELD-003,Transportation,9506.75
2024-11-09,FIELD-003,Utilities,6019.27
2024-11-09,FIELD-004,Energy,3084.77
2024-11-09,FIELD-004,Labor,16715.75
2024-11-09,FIELD-004,Maintenance,1603.27
2024-11-09,FIELD-004,Other,7196.08
2024-11-09,FIELD-004,Production,22306.11
2024-11-09,FIELD-004,Transportation,6658.86
2024-11-09,FIELD-004,Utilities,5745.94
2024/11/10,FIELD-001,Energy,2063.13
2024-11-10,FIELD-001,Labor,24426.93
2024-11-10,FIELD-001,Maintenance,17807.8
10-Nov-2024,FIELD-001,Other,4472.88
2024-11-10,FIELD-001,Production,25861.97
10-Nov-2024,FIELD-001,Transportation,4472.08
2024-11-10,FIELD-001,Utilities,5949.21
2024-11-10,FIELD-002,Energy,3157.95
2024-11-10,FIELD-002,Labor,22142.65
2024-11-10,FIELD-002,Maintenance,1974.26
2024-11-10,FIELD-002,Other,6730.52
2024-11-10,FIELD-002,Production,31779.1
2024/11/10,FIELD-002,Transportation,9966.97
2024-11-10,FIELD-002,Utilities,6604.73
2024-11-10,FIELD-003,Energy,3149.36
2024-11-10,FIELD-003,Labor,19729.67
2024-11-10,FIELD-003,Maintenance,0.0
2024-11-10,FIELD-003,Other,5357.69
2024-11-10,FIELD-003,Production,29239.76
2024-11-10,FIELD-003,Transportation,8134.33
2024-11-10,FIELD-003,Utilities,6236.17
10-Nov-2024,FIELD-004,Energy,3044.37
2024-11-10,FIELD-004,Labor,15890.83
2024-11-10,FIELD-004,Maintenance,0.0
2024-11-10,FIELD-004,Other,11515.1
2024-11-10,FIELD-004,Production,26104.15
2024-11-10,FIELD-004,Transportation,8017.0
2024-11-10,FIELD-004,Utilities,5586.63
2024/11/11,FIELD-001,Energy,2367.14
2024-11-11,FIELD-001,Labor,24174.27
2024-11-11,FIELD-001,Maintenance,0.0
2024-11-11,FIELD-001,Other,4477.99
2024-11-11,FIELD-001,Production,27981.46
2024-11-11,FIELD-001,Transportation,5886.43
2024/11/11,FIELD-001,Utilities,5892.35
2024-11-11,FIELD-002,Energy,3124.31
2024-11-11,FIELD-002,Labor,21928.3
2024-11-11,FIELD-002,Maintenance,0.0
2024-11-11,FIELD-002,Other,4300.16
11-Nov-2024,FIELD-002,Production,33408.49
2024-11-11,FIELD-002,Transportation,11462.62
2024-11-11,FIELD-002,Utilities,6934.7
2024-11-11,FIELD-003,Energy,3050.83
2024-11-11,FIELD-003,Labor,18381.21
2024-11-11,FIELD-003,Maintenance,0.0
2024-11-11,FIELD-003,Other,3945.99
2024-11-11,FIELD-003,Production,29348.02
2024-11-11,FIELD-003,Transportation,10260.55
2024-11-11,FIELD-003,Utilities,5758.86
2024-11-11,FIELD-004,Energy,3180.59
2024-11-11,FIELD-004,Labor,16470.27
2024-11-11,FIELD-004,Maintenance,0.0
2024-11-11,FIELD-004,Other,4266.78
2024-11-11,FIELD-004,Production,25332.24
2024-11-11,FIELD-004,Transportation,8623.4
2024-11-11,FIELD-004,Utilities,6736.52
2024-11-12,FIELD-001,Energy,3116.2
2024-11-12,FIELD-001,Labor,24951.12
2024-11-12,FIELD-001,Maintenance,3060.71
2024-11-12,FIELD-001,Other,9314.54
2024-11-12,FIELD-001,Production,36612.31
2024-11-12,FIELD-001,Transportation,11619.15
2024-11-12,FIELD-001,Utilities,5635.62
2024-11-12,FIELD-002,Energy,3119.58
2024-11-12,FIELD-002,Labor,22261.82
2024-11-12,FIELD-002,Maintenance,0.0
2024-11-12,FIELD-002,Other,3595.22
2024-11-12,FIELD-002,Production,32405.3
2024-11-12,FIELD-002,Transportation,10034.43
2024-11-12,FIELD-002,Utilities,5946.32
2024-11-12,FIELD-003,Energy,3110.13
2024/11/12,FIELD-003,Labor,19475.72
2024-11-12,FIELD-003,Maintenance,0.0
2024-11-12,FIELD-003,Other,3712.8
2024-11-12,FIELD-003,Production,29071.38
2024-11-12,FIELD-003,Transportation,9248.51
2024-11-12,FIELD-003,Utilities,6368.41
2024-11-12,FIELD-004,Energy,3071.82
20241112,FIELD-004,Labor,16195.59
2024-11-12,FIELD-004,Maintenance,0.0
2024-11-12,FIELD-004,Other,4794.5
2024-11-12,FIELD-004,Production,25264.15
2024-11-12,FIELD-004,Transportation,8359.73
2024-11-12,FIELD-004,Utilities,6956.89
2024-11-13,FIELD-001,Energy,3101.88
2024-11-13,FIELD-001,Labor,25125.94
2024-11-13,FIELD-001,Maintenance,0.0
13-Nov-2024,FIELD-001,Other,4391.07
2024-11-13,FIELD-001,Production,36563.79
2024/11/13,FIELD-001,Transportation,10973.83
2024-11-13,FIELD-001,Utilities,6158.27
2024-11-13,FIELD-002,Energy,2952.16
2024-11-13,FIELD-002,Labor,16742.78
2024-11-13,FIELD-002,Maintenance,10761.31
2024-11-13,FIELD-002,Other,3719.54
2024-11-13,FIELD-002,Production,24257.77
2024-11-13,FIELD-002,Transportation,7987.18
2024-11-13,FIELD-002,Utilities,5586.31
2024-11-13,FIELD-003,Energy,3107.69
2024-11-13,FIELD-003,Labor,17962.1
2024-11-13,FIELD-003,Maintenance,0.0
2024-11-13,FIELD-003,Other,3702.88
2024-11-13,FIELD-003,Production,30071.73
2024-11-13,FIELD-003,Transportation,10547.31
2024-11-13,FIELD-003,Utilities,5793.41
2024-11-13,FIELD-004,Energy,3124.91
2024-11-13,FIELD-004,Labor,16506.52
2024-11-13,FIELD-004,Maintenance,0.0
2024-11-13,FIELD-004,Other,3517.27
2024-11-13,FIELD-004,Production,25278.72
13-Nov-2024,FIELD-004,Transportation,8289.24
2024-11-13,FIELD-004,Utilities,5706.88
2024-11-14,FIELD-001,Energy,3100.79
2024-11-14,FIELD-001,labour,24015.45
2024-11-14,FIELD-001,Maintenance,12403.83
2024-11-14,FIELD-001,Other,3582.57
2024-11-14,FIELD-001,Production,34421.55
2024-11-14,FIELD-001,Transportation,8984.92
2024-11-14,FIELD-001,Utilities,5605.13
14-Nov-2024,FIELD-002,Energy,2945.53
2024-11-14,FIELD-002,Labor,21282.81
2024-11-14,FIELD-002,Maintenance,2404.92
2024-11-14,FIELD-002,Other,2249.55
2024-11-14,FIELD-002,Production,31551.27
2024-11-14,FIELD-002,Transportation,9426.13
2024/11/14,FIELD-002,Utilities,5651.0
2024-11-14,FIELD-003,Energy,3093.71
2024-11-14,FIELD-003,Labor,19105.03
2024-11-14,FIELD-003,Maintenance,0.0
2024-11-14,FIELD-003,Other,3601.79
2024-11-14,FIELD-003,Production,29682.29
2024-11-14,FIELD-003,Transportation,9796.82
2024-11-14,FIELD-003,Utilities,5081.12
2024-11-14,FIELD-004,Energy,3062.83
2024-11-14,FIELD-004,Labor,16528.08
2024-11-14,FIELD-004,Maintenance,0.0
2024-11-14,FIELD-004,Other,4515.33
2024-11-14,FIELD-004,Production,25733.37
2024-11-14,FIELD-004,Transportation,9023.28
2024-11-14,FIELD-004,Utilities,5972.0
2024-11-15,FIELD-001,Energy,3115.1
2024-11-15,FIELD-001,Labor,22897.6
2024-11-15,FIELD-001,Maintenance,0.0
20241115,FIELD-001,Other,4435.84
2024-11-15,FIELD-001,Production,36111.28
2024-11-15,FIELD-001,Transportation,9975.9
2024-11-15,FIELD-001,Utilities,5497.34
2024-11-15,FIELD-002,Energy,3084.99
2024-11-15,FIELD-002,Labor,20168.73
20241115,FIELD-002,Maintenance,0.0
2024-11-15,FIELD-002,Other,5436.57
2024-11-15,FIELD-002,Production,33267.35
2024/11/15,FIELD-002,Transportation,9783.03
2024-11-15,FIELD-002,Utilities,5475.0
2024-11-15,FIELD-003,Energy,3135.11
2024-11-15,FIELD-003,Labor,19554.48
2024-11-15,FIELD-003,Maintenance,0.0
2024-11-15,FIELD-003,Other,10091.97
15-Nov-2024,FIELD-003,Production,29468.86
2024-11-15,FIELD-003,Transportation,9081.64
2024-11-15,FIELD-003,Utilities,6024.42
20241115,FIELD-004,Energy,3049.24
2024-11-15,FIELD-004,Labor,16259.21
2024-11-15,FIELD-004,Maintenance,0.0
2024-11-15,FIELD-004,Other,1927.08
2024-11-15,FIELD-004,Production,25412.6
2024-11-15,FIELD-004,Transportation,7664.82
2024-11-15,FIELD-004,Utilities,6984.29
2024/11/16,FIELD-001,Energy,2911.62
2024-11-16,FIELD-001,Labor,25258.92
2024-11-16,FIELD-001,Maintenance,4819.69
2024-11-16,FIELD-001,Other,2124.53
2024-11-16,FIELD-001,Production,35161.76
2024-11-16,FIELD-001,Transportation,10195.5
2024-11-16,FIELD-001,Utilities,5482.07
2024-11-16,FIELD-002,Energy,3089.05
2024-11-16,FIELD-002,Labor,21741.56
2024-11-16,FIELD-002,Maintenance,0.0
2024-11-16,FIELD-002,Other,5352.69
2024-11-16,FIELD-002,Production,33174.09
